revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,1116937000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,1097986000,,-0.016967,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,1119793000,,0.019861,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,1045725000,,-0.066144,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,582085000,,-0.443367,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,869656000,,0.494036,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,749432000,,-0.138243,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,713964000,,-0.047327,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,894021000,,0.252193,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,792723000,,-0.113306,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,788891000,,-0.004834,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,896722000,,0.136687,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,979265000,-0.123259,0.09205,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,758872000,-0.308851,-0.22506,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,649563000,-0.419926,-0.144041,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,460479000,-0.559656,-0.291094,-0.559656,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,265292000,-0.544238,-0.423878,-0.554143,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,556578000,-0.360002,1.097983,-0.48654,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,437239000,-0.416573,-0.214416,-0.470391,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,487744000,-0.316851,0.115509,-0.442714,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,583410000,-0.347431,0.19614,-0.425168,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,581149000,-0.266895,-0.003875,-0.402952,finmind,2026-07-22T01:05:03.888571+08:00
2016-08,534781000,-0.32211,-0.079787,-0.393044,finmind,2026-07-22T01:05:03.888571+08:00
2016-09,587597000,-0.344728,0.098762,-0.387136,finmind,2026-07-22T01:05:03.888571+08:00
2016-10,561212000,-0.426905,-0.044903,-0.391821,finmind,2026-07-22T01:05:03.888571+08:00
2016-11,574889000,-0.242443,0.02437,-0.379324,finmind,2026-07-22T01:05:03.888571+08:00
2016-12,505885000,-0.221192,-0.12003,-0.368758,finmind,2026-07-22T01:05:03.888571+08:00
2017-01,388730000,-0.155814,-0.231584,-0.155814,finmind,2026-07-22T01:05:03.888571+08:00
2017-02,351579000,0.325253,-0.09557,0.020031,finmind,2026-07-22T01:05:03.888571+08:00
2017-03,486212000,-0.126426,0.382938,-0.043536,finmind,2026-07-22T01:05:03.888571+08:00
2017-04,409112000,-0.064329,-0.158573,-0.048823,finmind,2026-07-22T01:05:03.888571+08:00
2017-05,531303000,0.089307,0.298674,-0.018301,finmind,2026-07-22T01:05:03.888571+08:00
2017-06,520471000,-0.107881,-0.020388,-0.037028,finmind,2026-07-22T01:05:03.888571+08:00
2017-07,503179000,-0.134165,-0.033224,-0.05377,finmind,2026-07-22T01:05:03.888571+08:00
2017-08,493129000,-0.077886,-0.019973,-0.057071,finmind,2026-07-22T01:05:03.888571+08:00
2017-09,570527000,-0.029051,0.156953,-0.053407,finmind,2026-07-22T01:05:03.888571+08:00
2017-10,670910000,0.195466,0.175948,-0.02578,finmind,2026-07-22T01:05:03.888571+08:00
2017-11,583785000,0.015474,-0.129861,-0.021567,finmind,2026-07-22T01:05:03.888571+08:00
2017-12,554436000,0.095972,-0.050274,-0.011877,finmind,2026-07-22T01:05:03.888571+08:00
2018-01,593846000,0.527657,0.071081,0.527657,finmind,2026-07-22T01:05:03.888571+08:00
2018-02,296597000,-0.156386,-0.500549,0.202799,finmind,2026-07-22T01:05:03.888571+08:00
2018-03,445862000,-0.082988,0.503259,0.089508,finmind,2026-07-22T01:05:03.888571+08:00
2018-04,464957000,0.136503,0.042827,0.101263,finmind,2026-07-22T01:05:03.888571+08:00
2018-05,632475000,0.190422,0.360287,0.123124,finmind,2026-07-22T01:05:03.888571+08:00
2018-06,493926000,-0.051002,-0.219058,0.089401,finmind,2026-07-22T01:05:03.888571+08:00
2018-07,439394000,-0.126764,-0.110405,0.05531,finmind,2026-07-22T01:05:03.888571+08:00
2018-08,471443000,-0.043976,0.072939,0.042019,finmind,2026-07-22T01:05:03.888571+08:00
2018-09,430721000,-0.245047,-0.086377,0.003521,finmind,2026-07-22T01:05:03.888571+08:00
2018-10,432237000,-0.355745,0.00352,-0.045419,finmind,2026-07-22T01:05:03.888571+08:00
2018-11,512311000,-0.122432,0.185255,-0.05358,finmind,2026-07-22T01:05:03.888571+08:00
2018-12,495740000,-0.105866,-0.032346,-0.058361,finmind,2026-07-22T01:05:03.888571+08:00
2019-01,463706000,-0.219148,-0.064619,-0.219148,finmind,2026-07-22T01:05:03.888571+08:00
2019-02,302707000,0.0206,-0.347201,-0.13929,finmind,2026-07-22T01:05:03.888571+08:00
2019-03,447416000,0.003485,0.47805,-0.091653,finmind,2026-07-22T01:05:03.888571+08:00
2019-04,413535000,-0.110595,-0.075726,-0.096542,finmind,2026-07-22T01:05:03.888571+08:00
2019-05,394737000,-0.375885,-0.045457,-0.169137,finmind,2026-07-22T01:05:03.888571+08:00
2019-06,354914000,-0.281443,-0.100885,-0.188084,finmind,2026-07-22T01:05:03.888571+08:00
2019-07,353267000,-0.196013,-0.004641,-0.189119,finmind,2026-07-22T01:05:03.888571+08:00
2019-08,362367000,-0.231366,0.02576,-0.194308,finmind,2026-07-22T01:05:03.888571+08:00
2019-09,298159000,-0.307768,-0.177191,-0.205755,finmind,2026-07-22T01:05:03.888571+08:00
2019-10,330680000,-0.234957,0.109073,-0.20844,finmind,2026-07-22T01:05:03.888571+08:00
2019-11,311697000,-0.391586,-0.057406,-0.226436,finmind,2026-07-22T01:05:03.888571+08:00
2019-12,307454000,-0.379808,-0.013613,-0.239753,finmind,2026-07-22T01:05:03.888571+08:00
2020-01,169365000,-0.634758,-0.449137,-0.634758,finmind,2026-07-22T01:05:03.888571+08:00
2020-02,121974000,-0.597056,-0.279816,-0.619867,finmind,2026-07-22T01:05:03.888571+08:00
2020-03,315053000,-0.295839,1.582952,-0.50043,finmind,2026-07-22T01:05:03.888571+08:00
2020-04,276352000,-0.331733,-0.12284,-0.457562,finmind,2026-07-22T01:05:03.888571+08:00
2020-05,235839000,-0.402541,-0.146599,-0.446821,finmind,2026-07-22T01:05:03.888571+08:00
2020-06,194467000,-0.452073,-0.175425,-0.447606,finmind,2026-07-22T01:05:03.888571+08:00
2020-07,239964000,-0.320729,0.233957,-0.431189,finmind,2026-07-22T01:05:03.888571+08:00
2020-08,298085000,-0.177395,0.242207,-0.401452,finmind,2026-07-22T01:05:03.888571+08:00
2020-09,337286000,0.131229,0.131509,-0.354613,finmind,2026-07-22T01:05:03.888571+08:00
2020-10,341699000,0.033322,0.013084,-0.320142,finmind,2026-07-22T01:05:03.888571+08:00
2020-11,389863000,0.250776,0.140954,-0.27602,finmind,2026-07-22T01:05:03.888571+08:00
2020-12,390430000,0.269881,0.001454,-0.237353,finmind,2026-07-22T01:05:03.888571+08:00
2021-01,385536000,1.276362,-0.012535,1.276362,finmind,2026-07-22T01:05:03.888571+08:00
2021-02,214754000,0.760654,-0.442973,1.060452,finmind,2026-07-22T01:05:03.888571+08:00
2021-03,316973000,0.006094,0.475982,0.512657,finmind,2026-07-22T01:05:03.888571+08:00
2021-04,317223000,0.147895,0.000789,0.398464,finmind,2026-07-22T01:05:03.888571+08:00
2021-05,334198000,0.41706,0.053511,0.402385,finmind,2026-07-22T01:05:03.888571+08:00
2021-06,284894000,0.464999,-0.147529,0.411658,finmind,2026-07-22T01:05:03.888571+08:00
2021-07,270560000,0.127502,-0.050313,0.367752,finmind,2026-07-22T01:05:03.888571+08:00
2021-08,284646000,-0.045084,0.052062,0.301272,finmind,2026-07-22T01:05:03.888571+08:00
2021-09,360255000,0.068099,0.265625,0.265334,finmind,2026-07-22T01:05:03.888571+08:00
2021-10,347298000,0.016386,-0.035966,0.231713,finmind,2026-07-22T01:05:03.888571+08:00
2021-11,408386000,0.047512,0.175895,0.207119,finmind,2026-07-22T01:05:03.888571+08:00
2021-12,346140000,-0.113439,-0.15242,0.169312,finmind,2026-07-22T01:05:03.888571+08:00
2022-01,306393000,-0.20528,-0.114829,-0.20528,finmind,2026-07-22T01:05:03.888571+08:00
