revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,2488593000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,2804194000,,0.126819,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,2092893000,,-0.253656,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,2548965000,,0.217915,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,2648445000,,0.039028,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,2370525000,,-0.104937,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,2129102000,,-0.101844,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,2302723000,,0.081547,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,2569358000,,0.115791,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,3039378000,,0.182933,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,2982596000,,-0.018682,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,3366443000,,0.128696,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,2891187000,0.161776,-0.141175,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,3257032000,0.161486,0.126538,0.161486,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,2289051000,0.093726,-0.297197,0.132527,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,3441101000,0.349999,0.503287,0.206973,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,3476643000,0.312711,0.010329,0.234715,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,3325449000,0.402832,-0.043489,0.266687,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,3044714000,0.430046,-0.08442,0.290519,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,3168056000,0.375787,0.04051,0.302139,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,3461014000,0.347035,0.092472,0.308065,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,3650291000,0.200999,0.054688,0.293606,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,3463970000,0.161394,-0.051043,0.278135,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,3343474000,-0.006823,-0.034786,0.244889,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,2993236000,0.035297,-0.104753,0.225801,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,3516214000,0.079576,0.17472,0.079576,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,3046900000,0.331076,-0.133471,0.183378,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,3420324000,-0.006038,0.122559,0.110853,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,3433425000,-0.012431,0.00383,0.076464,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,3299050000,-0.007938,-0.039137,0.058688,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,3219047000,0.057258,-0.02425,0.058457,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,3430779000,0.082929,0.065775,0.06198,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,3597289000,0.039374,0.048534,0.058908,finmind,2026-07-17T14:16:12.492342+08:00
2017-09,3923389000,0.074815,0.090652,0.060902,finmind,2026-07-17T14:16:12.492342+08:00
2017-10,3681813000,0.062888,-0.061573,0.061113,finmind,2026-07-17T14:16:12.492342+08:00
2017-11,3764484000,0.12592,0.022454,0.067145,finmind,2026-07-17T14:16:12.492342+08:00
2017-12,3355307000,0.120963,-0.108694,0.071285,finmind,2026-07-17T14:16:12.492342+08:00
2018-01,3865058000,0.09921,0.151924,0.09921,finmind,2026-07-17T14:16:12.492342+08:00
2018-02,3065291000,0.006036,-0.206922,0.055954,finmind,2026-07-17T14:16:12.492342+08:00
2018-03,3696017000,0.080604,0.205764,0.064399,finmind,2026-07-17T14:16:12.492342+08:00
2018-04,3753531000,0.093232,0.015561,0.071778,finmind,2026-07-17T14:16:12.492342+08:00
2018-05,3778812000,0.145424,0.006735,0.086313,finmind,2026-07-17T14:16:12.492342+08:00
2018-06,3619550000,0.124417,-0.042146,0.092466,finmind,2026-07-17T14:16:12.492342+08:00
2018-07,3859402000,0.124935,0.066266,0.097233,finmind,2026-07-17T14:16:12.492342+08:00
2018-08,4082092000,0.134769,0.057701,0.102241,finmind,2026-07-17T14:16:12.492342+08:00
2018-09,4144402000,0.056332,0.015264,0.096409,finmind,2026-07-17T14:16:12.492342+08:00
2018-10,3964092000,0.076668,-0.043507,0.094307,finmind,2026-07-17T14:16:12.492342+08:00
2018-11,4050690000,0.076028,0.021846,0.092512,finmind,2026-07-17T14:16:12.492342+08:00
2018-12,3926809000,0.170328,-0.030583,0.098775,finmind,2026-07-17T14:16:12.492342+08:00
2019-01,4662891000,0.206422,0.18745,0.206422,finmind,2026-07-17T14:16:12.492342+08:00
2019-02,3677246000,0.19964,-0.211381,0.203422,finmind,2026-07-17T14:16:12.492342+08:00
2019-03,4494505000,0.21604,0.222248,0.207811,finmind,2026-07-17T14:16:12.492342+08:00
2019-04,4872021000,0.297983,0.083995,0.231348,finmind,2026-07-17T14:16:12.492342+08:00
2019-05,5308911000,0.404915,0.089673,0.267468,finmind,2026-07-17T14:16:12.492342+08:00
2019-06,5000623000,0.381559,-0.05807,0.28643,finmind,2026-07-17T14:16:12.492342+08:00
2019-07,4952171000,0.283145,-0.009689,0.285935,finmind,2026-07-17T14:16:12.492342+08:00
2019-08,5189570000,0.271302,0.047938,0.283925,finmind,2026-07-17T14:16:12.492342+08:00
2019-09,5901369000,0.423937,0.13716,0.30106,finmind,2026-07-17T14:16:12.492342+08:00
2019-10,5685914000,0.434355,-0.036509,0.315028,finmind,2026-07-17T14:16:12.492342+08:00
2019-11,5485101000,0.354115,-0.035318,0.318809,finmind,2026-07-17T14:16:12.492342+08:00
2019-12,5513684000,0.404113,0.005211,0.326122,finmind,2026-07-17T14:16:12.492342+08:00
2020-01,5390129000,0.155963,-0.022409,0.155963,finmind,2026-07-17T14:16:12.492342+08:00
2020-02,5107522000,0.388953,-0.05243,0.25869,finmind,2026-07-17T14:16:12.492342+08:00
2020-03,5430381000,0.208227,0.063212,0.241019,finmind,2026-07-17T14:16:12.492342+08:00
2020-04,5533446000,0.13576,0.018979,0.212057,finmind,2026-07-17T14:16:12.492342+08:00
2020-05,5725927000,0.07855,0.034785,0.181261,finmind,2026-07-17T14:16:12.492342+08:00
2020-06,6078792000,0.215607,0.061626,0.187392,finmind,2026-07-17T14:16:12.492342+08:00
2020-07,6935184000,0.400433,0.140882,0.219393,finmind,2026-07-17T14:16:12.492342+08:00
2020-08,7300353000,0.406736,0.052655,0.244872,finmind,2026-07-17T14:16:12.492342+08:00
2020-09,8173239000,0.384973,0.119568,0.263637,finmind,2026-07-17T14:16:12.492342+08:00
2020-10,7441680000,0.308792,-0.089507,0.268798,finmind,2026-07-17T14:16:12.492342+08:00
2020-11,7803305000,0.422637,0.048595,0.284076,finmind,2026-07-17T14:16:12.492342+08:00
2020-12,6839511000,0.240461,-0.123511,0.280118,finmind,2026-07-17T14:16:12.492342+08:00
2021-01,8257933000,0.532047,0.207386,0.532047,finmind,2026-07-17T14:16:12.492342+08:00
2021-02,7027354000,0.375883,-0.149018,0.456067,finmind,2026-07-17T14:16:12.492342+08:00
2021-03,8055459000,0.483406,0.1463,0.465388,finmind,2026-07-17T14:16:12.492342+08:00
2021-04,7811945000,0.411769,-0.03023,0.451563,finmind,2026-07-17T14:16:12.492342+08:00
2021-05,8576975000,0.497919,0.097931,0.461326,finmind,2026-07-17T14:16:12.492342+08:00
2021-06,9450162000,0.554612,0.101806,0.478372,finmind,2026-07-17T14:16:12.492342+08:00
2021-07,9563140000,0.378931,0.011955,0.461218,finmind,2026-07-17T14:16:12.492342+08:00
2021-08,9626664000,0.318657,0.006643,0.439308,finmind,2026-07-17T14:16:12.492342+08:00
2021-09,9765046000,0.194758,0.014375,0.403408,finmind,2026-07-17T14:16:12.492342+08:00
2021-10,9006940000,0.210337,-0.077635,0.380644,finmind,2026-07-17T14:16:12.492342+08:00
2021-11,9185014000,0.177067,0.019771,0.358244,finmind,2026-07-17T14:16:12.492342+08:00
2021-12,9177653000,0.341858,-0.000801,0.356803,finmind,2026-07-17T14:16:12.492342+08:00
2022-01,10202856000,0.235522,0.111706,0.235522,finmind,2026-07-17T14:16:12.492342+08:00
2022-02,9104272000,0.295548,-0.107674,0.263118,finmind,2026-07-17T14:16:12.492342+08:00
2022-03,10449183000,0.297156,0.147723,0.274865,finmind,2026-07-17T14:16:12.492342+08:00
2022-04,10406994000,0.33219,-0.004038,0.28924,finmind,2026-07-17T14:16:12.492342+08:00
2022-05,10450599000,0.218448,0.00419,0.273957,finmind,2026-07-17T14:16:12.492342+08:00
2022-06,9641751000,0.020274,-0.077397,0.225211,finmind,2026-07-17T14:16:12.492342+08:00
2022-07,9790003000,0.023723,0.015376,0.192409,finmind,2026-07-17T14:16:12.492342+08:00
2022-08,10398019000,0.080127,0.062106,0.1766,finmind,2026-07-17T14:16:12.492342+08:00
2022-09,9583996000,-0.018541,-0.078286,0.152211,finmind,2026-07-17T14:16:12.492342+08:00
2022-10,8089070000,-0.101907,-0.155981,0.125946,finmind,2026-07-17T14:16:12.492342+08:00
2022-11,7295772000,-0.205687,-0.09807,0.094324,finmind,2026-07-17T14:16:12.492342+08:00
2022-12,6377276000,-0.30513,-0.125894,0.059576,finmind,2026-07-17T14:16:12.492342+08:00
2023-01,5490954000,-0.461822,-0.138981,-0.461822,finmind,2026-07-17T14:16:12.492342+08:00
2023-02,6196611000,-0.319373,0.128513,-0.39465,finmind,2026-07-17T14:16:12.492342+08:00
2023-03,7937338000,-0.240387,0.280916,-0.340479,finmind,2026-07-17T14:16:12.492342+08:00
2023-04,8263019000,-0.206013,0.041032,-0.305637,finmind,2026-07-17T14:16:12.492342+08:00
2023-05,9019326000,-0.136956,0.091529,-0.270808,finmind,2026-07-17T14:16:12.492342+08:00
2023-06,9008458000,-0.065682,-0.001205,-0.237985,finmind,2026-07-17T14:16:12.492342+08:00
2023-07,8964637000,-0.084307,-0.004864,-0.216506,finmind,2026-07-17T14:16:12.492342+08:00
2023-08,8855110000,-0.148385,-0.012218,-0.207701,finmind,2026-07-17T14:16:12.492342+08:00
2023-09,8858698000,-0.075678,0.000405,-0.193646,finmind,2026-07-17T14:16:12.492342+08:00
2023-10,7865762000,-0.027606,-0.112086,-0.179957,finmind,2026-07-17T14:16:12.492342+08:00
2023-11,7806492000,0.070002,-0.007535,-0.162657,finmind,2026-07-17T14:16:12.492342+08:00
2023-12,6912871000,0.083985,-0.114472,-0.148587,finmind,2026-07-17T14:16:12.492342+08:00
2024-01,8759918000,0.595336,0.26719,0.595336,finmind,2026-07-17T14:16:12.492342+08:00
2024-02,7823356000,0.262522,-0.106914,0.418882,finmind,2026-07-17T14:16:12.492342+08:00
2024-03,9039570000,0.138867,0.155459,0.305629,finmind,2026-07-17T14:16:12.492342+08:00
2024-04,10068283000,0.218475,0.113801,0.279806,finmind,2026-07-17T14:16:12.492342+08:00
