revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-10,54133000,,,,finmind,2026-07-22T01:05:03.888571+08:00
2014-11,57773000,,0.067242,,finmind,2026-07-22T01:05:03.888571+08:00
2014-12,66955000,,0.158932,,finmind,2026-07-22T01:05:03.888571+08:00
2015-01,52559000,,-0.21501,,finmind,2026-07-22T01:05:03.888571+08:00
2015-02,23887000,,-0.54552,,finmind,2026-07-22T01:05:03.888571+08:00
2015-03,38581000,,0.615146,,finmind,2026-07-22T01:05:03.888571+08:00
2015-04,52501000,,0.360799,,finmind,2026-07-22T01:05:03.888571+08:00
2015-05,53364000,,0.016438,,finmind,2026-07-22T01:05:03.888571+08:00
2015-06,51283000,,-0.038996,,finmind,2026-07-22T01:05:03.888571+08:00
2015-07,81149000,,0.582376,,finmind,2026-07-22T01:05:03.888571+08:00
2015-08,83441000,,0.028244,,finmind,2026-07-22T01:05:03.888571+08:00
2015-09,137636000,,0.649501,,finmind,2026-07-22T01:05:03.888571+08:00
2015-10,105248000,0.944248,-0.235316,,finmind,2026-07-22T01:05:03.888571+08:00
2015-11,59995000,0.038461,-0.429965,,finmind,2026-07-22T01:05:03.888571+08:00
2015-12,29664000,-0.556956,-0.505559,,finmind,2026-07-22T01:05:03.888571+08:00
2016-01,57161000,0.087559,0.926948,0.087559,finmind,2026-07-22T01:05:03.888571+08:00
2016-02,25074000,0.049692,-0.561344,0.075727,finmind,2026-07-22T01:05:03.888571+08:00
2016-03,27675000,-0.282678,0.103733,-0.044485,finmind,2026-07-22T01:05:03.888571+08:00
2016-04,33200000,-0.367631,0.199639,-0.145755,finmind,2026-07-22T01:05:03.888571+08:00
2016-05,43939000,-0.176617,0.323464,-0.153211,finmind,2026-07-22T01:05:03.888571+08:00
2016-06,36679000,-0.284773,-0.165229,-0.177999,finmind,2026-07-22T01:05:03.888571+08:00
2016-07,55706000,-0.313534,0.518744,-0.209128,finmind,2026-07-22T01:05:03.888571+08:00
2016-08,60666000,-0.272947,0.089039,-0.22132,finmind,2026-07-22T01:05:03.888571+08:00
2016-09,60172000,-0.562818,-0.008143,-0.303149,finmind,2026-07-22T01:05:03.888571+08:00
2016-10,58599000,-0.443229,-0.026142,-0.324841,finmind,2026-07-22T01:05:03.888571+08:00
2016-11,44685000,-0.255188,-0.237444,-0.319191,finmind,2026-07-22T01:05:03.888571+08:00
