revenue_month,revenue,yoy,mom,cumulative_yoy,source,fetched_at
2014-12,243136000,,,,finmind,2026-07-17T14:16:12.492342+08:00
2015-01,303129000,,0.246747,,finmind,2026-07-17T14:16:12.492342+08:00
2015-02,204353000,,-0.325855,,finmind,2026-07-17T14:16:12.492342+08:00
2015-03,263256000,,0.288241,,finmind,2026-07-17T14:16:12.492342+08:00
2015-04,262968000,,-0.001094,,finmind,2026-07-17T14:16:12.492342+08:00
2015-05,247322000,,-0.059498,,finmind,2026-07-17T14:16:12.492342+08:00
2015-06,232718000,,-0.059049,,finmind,2026-07-17T14:16:12.492342+08:00
2015-07,242738000,,0.043056,,finmind,2026-07-17T14:16:12.492342+08:00
2015-08,244588000,,0.007621,,finmind,2026-07-17T14:16:12.492342+08:00
2015-09,232912000,,-0.047737,,finmind,2026-07-17T14:16:12.492342+08:00
2015-10,266915000,,0.145991,,finmind,2026-07-17T14:16:12.492342+08:00
2015-11,288982000,,0.082674,,finmind,2026-07-17T14:16:12.492342+08:00
2015-12,276320000,0.136483,-0.043816,,finmind,2026-07-17T14:16:12.492342+08:00
2016-01,341355000,0.126105,0.235361,0.126105,finmind,2026-07-17T14:16:12.492342+08:00
2016-02,211891000,0.036887,-0.379265,0.090179,finmind,2026-07-17T14:16:12.492342+08:00
2016-03,291416000,0.106968,0.375311,0.095913,finmind,2026-07-17T14:16:12.492342+08:00
2016-04,304152000,0.156612,0.043704,0.111355,finmind,2026-07-17T14:16:12.492342+08:00
2016-05,294601000,0.191164,-0.031402,0.126763,finmind,2026-07-17T14:16:12.492342+08:00
2016-06,281221000,0.20842,-0.045417,0.139317,finmind,2026-07-17T14:16:12.492342+08:00
2016-07,284811000,0.173327,0.012766,0.144017,finmind,2026-07-17T14:16:12.492342+08:00
2016-08,286242000,0.170303,0.005024,0.14723,finmind,2026-07-17T14:16:12.492342+08:00
2016-09,299579000,0.286233,0.046593,0.161722,finmind,2026-07-17T14:16:12.492342+08:00
2016-10,296132000,0.109462,-0.011506,0.156144,finmind,2026-07-17T14:16:12.492342+08:00
2016-11,320493000,0.109041,0.082264,0.151265,finmind,2026-07-17T14:16:12.492342+08:00
2016-12,315439000,0.141571,-0.015769,0.150392,finmind,2026-07-17T14:16:12.492342+08:00
2017-01,304565000,-0.107776,-0.034473,-0.107776,finmind,2026-07-17T14:16:12.492342+08:00
2017-02,271208000,0.279941,-0.109523,0.040718,finmind,2026-07-17T14:16:12.492342+08:00
2017-03,364648000,0.251297,0.344533,0.11337,finmind,2026-07-17T14:16:12.492342+08:00
2017-04,308439000,0.014095,-0.154146,0.087086,finmind,2026-07-17T14:16:12.492342+08:00
2017-05,311036000,0.055787,0.00842,0.080698,finmind,2026-07-17T14:16:12.492342+08:00
2017-06,319792000,0.137155,0.028151,0.089904,finmind,2026-07-17T14:16:12.492342+08:00
2017-07,329487000,0.156862,0.030317,0.099395,finmind,2026-07-17T14:16:12.492342+08:00
2017-08,366157000,0.279187,0.111294,0.121812,finmind,2026-07-17T14:16:12.492342+08:00
