date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,1401666,23207871,54.351104,55.009905,53.362901,54.351104,0.494101,488
2015-01-06,875005,14003730,53.692303,53.692303,51.715899,53.033501,-1.317603,452
2015-01-07,574249,9151286,53.033501,53.362901,52.21,52.3747,-0.658801,228
2015-01-08,1194158,18812792,53.033501,53.198201,51.221797,51.715899,-0.658801,666
2015-01-09,609000,9588100,51.715899,52.5394,51.057097,52.3747,0.658801,293
2015-01-12,467315,7377250,51.715899,52.5394,51.386499,52.5394,0.1647,236
2015-01-13,5988660,101543852,53.033501,56.162808,52.868801,56.162808,3.623408,1955
2015-01-14,5157757,88579169,56.327508,57.974511,55.009905,55.009905,-1.152903,1999
2015-01-15,1031095,17234323,55.174605,55.668707,54.351104,55.339305,0.3294,429
2015-01-16,1417947,23712567,55.339305,55.668707,54.186404,54.845205,-0.4941,565
2015-01-19,938006,15512446,55.339305,55.504006,53.692303,54.186404,-0.658801,379
2015-01-20,480004,7985764,53.692303,55.339305,53.692303,54.515804,0.3294,261
2015-01-21,417003,6890998,54.351104,54.845205,54.021703,54.845205,0.329401,229
2015-01-22,1216012,20589948,54.845205,56.986309,54.845205,55.009905,0.1647,526
2015-01-23,745628,12422272,55.009905,55.339305,54.515804,54.680504,-0.329401,306
2015-01-26,316170,5279679,55.339305,55.339305,54.680504,55.009905,0.329401,143
2015-01-27,503159,8340012,55.339305,55.339305,54.186404,54.351104,-0.658801,217
2015-01-28,842184,13783989,54.186404,54.680504,53.527603,53.692303,-0.658801,425
2015-01-29,548798,8874986,54.021703,54.021703,52.868801,53.362901,-0.329402,250
2015-01-30,156200,2544810,54.021703,54.021703,53.362901,53.692303,0.329402,85
2015-02-02,584563,9354327,53.692303,53.857003,52.3747,52.3747,-1.317603,288
2015-02-03,225555,3622380,52.5394,53.198201,52.3747,52.704101,0.329401,124
2015-02-04,654399,10371303,53.198201,53.362901,51.715899,51.715899,-0.988202,425
2015-02-05,771517,12038312,51.715899,52.21,50.892397,51.551199,-0.1647,334
2015-02-06,1299562,19782818,51.551199,51.551199,49.739495,49.739495,-1.811704,526
2015-02-09,374000,5671900,49.739495,50.562996,49.080693,50.068896,0.329401,185
2015-02-10,541050,8118900,50.233596,50.398296,49.080693,49.080693,-0.988203,246
2015-02-11,370032,5529830,49.904195,49.904195,48.915993,49.410095,0.329402,226
2015-02-12,736006,10816590,49.904195,49.904195,47.763091,48.421892,-0.988203,307
2015-02-13,401084,5876112,48.751293,48.751293,47.927792,48.421892,0.0,180
2015-02-24,396131,5902818,49.739495,49.739495,48.421892,48.421892,0.0,183
2015-02-25,2347206,36595230,49.410095,51.715899,48.751293,51.715899,3.294007,818
2015-02-26,1129924,17513176,51.057097,52.0453,50.398296,50.892397,-0.823502,547
2015-03-02,903018,13641170,51.221797,51.221797,49.245395,49.410095,-1.482302,402
2015-03-03,2553038,39087726,49.410095,51.221797,49.080693,50.233596,0.823501,753
2015-03-04,883539,13313786,49.739495,50.233596,49.410095,49.904195,-0.329401,510
2015-03-05,800011,12141166,49.904195,50.727697,49.410095,50.727697,0.823502,350
2015-03-06,546079,8347946,50.727697,50.892397,49.904195,50.398296,-0.329401,252
2015-03-09,625025,9401875,50.068896,50.068896,49.080693,49.739495,-0.658801,295
