date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,43360,173407,10.185366,10.185366,10.185366,10.185366,-0.509268,2
2015-01-06,1000,4280,10.898341,10.898341,10.898341,10.898341,0.712975,1
2015-01-07,0,0,10.898341,10.898341,10.898341,10.898341,0.0,0
2015-01-08,1000,4570,11.63678,11.63678,11.63678,11.63678,0.738439,1
2015-01-09,11000,46900,10.847415,10.949268,10.847415,10.949268,-0.687512,5
2015-01-12,17356,73407,10.185366,11.662244,10.185366,11.611317,0.662049,15
2015-01-13,8000,34000,10.821951,10.821951,10.821951,10.821951,-0.789366,3
2015-01-14,32720,131311,10.210829,10.261756,10.210829,10.210829,-0.611122,8
2015-01-15,45020,192835,10.923805,10.923805,10.210829,10.210829,0.0,10
2015-01-16,56720,228102,10.745561,10.745561,10.236293,10.261756,0.050927,14
2015-01-19,7360,31190,10.821951,10.821951,10.821951,10.821951,0.560195,4
2015-01-20,49230,195370,10.261756,10.261756,10.083512,10.083512,-0.738439,13
2015-01-21,4880,19794,10.465463,10.465463,10.44,10.44,0.356488,8
2015-01-22,0,0,10.465463,10.465463,10.44,10.44,0.0,0
2015-01-23,10520,42003,10.210829,10.210829,10.185366,10.185366,-0.254634,12
2015-01-26,1000,4150,10.567317,10.567317,10.567317,10.567317,0.381951,1
2015-01-27,4000,16400,10.44,10.44,10.44,10.44,-0.127317,2
2015-01-28,2000,8280,10.44,10.643707,10.44,10.643707,0.203707,2
2015-01-29,12080,53992,11.382146,11.382146,11.382146,11.382146,0.738439,6
2015-01-30,0,0,11.382146,11.382146,11.382146,11.382146,0.0,0
2015-02-02,1,4,11.382146,11.382146,11.382146,11.382146,0.0,1
2015-02-03,12000,51460,10.974732,10.974732,10.312683,10.312683,-1.069463,6
2015-02-04,0,0,10.974732,10.974732,10.312683,10.312683,0.0,0
2015-02-05,1,4,10.974732,10.974732,10.312683,10.312683,0.0,1
2015-02-06,23000,95970,10.643707,10.643707,10.210829,10.210829,-0.101854,4
2015-02-09,33080,136475,10.261756,10.923805,10.261756,10.36361,0.152781,8
2015-02-10,1000,4350,11.076585,11.076585,11.076585,11.076585,0.712975,1
2015-02-11,46120,191346,10.694634,10.694634,10.51639,10.51639,-0.560195,7
2015-02-12,4000,17080,10.821951,10.923805,10.821951,10.821951,0.305561,3
2015-02-13,1200,5428,11.509463,11.509463,11.509463,11.509463,0.687512,2
2015-02-24,1000,4830,12.298829,12.298829,12.298829,12.298829,0.789366,1
2015-02-25,18001,91544,13.139122,13.139122,12.324293,12.324293,0.025464,6
2015-02-26,1000,5150,13.113659,13.113659,13.113659,13.113659,0.789366,1
2015-03-02,7000,35210,12.196976,13.622927,12.196976,13.622927,0.509268,4
2015-03-03,0,0,12.196976,13.622927,12.196976,13.622927,0.0,0
2015-03-04,2000,10200,12.986341,12.986341,12.986341,12.986341,-0.636586,1
2015-03-05,2000,10200,12.986341,12.986341,12.986341,12.986341,0.0,1
2015-03-06,23000,109720,12.731707,12.731707,12.095122,12.095122,-0.891219,9
2015-03-09,54000,238950,11.305756,11.305756,11.254829,11.254829,-0.840293,13
2015-03-10,25000,104760,11.051122,11.051122,10.618244,10.618244,-0.636585,4
2015-03-11,6880,28709,11.178439,11.178439,10.465463,10.51639,-0.101854,5
2015-03-12,18200,77329,10.949268,11.000195,10.643707,10.669171,0.152781,10
2015-03-13,45000,190300,10.949268,10.949268,10.694634,10.949268,0.280097,5
2015-03-16,60019,257827,11.458537,11.458537,10.694634,10.694634,-0.254634,8
2015-03-17,8001,32293,10.261756,10.44,10.185366,10.44,-0.254634,7
2015-03-18,0,0,10.261756,10.44,10.185366,10.44,0.0,0
2015-03-19,8000,33780,10.821951,10.821951,10.261756,10.261756,-0.178244,3
2015-03-20,17000,72230,10.796488,10.821951,10.796488,10.821951,0.560195,2
2015-03-23,2,8,10.796488,10.821951,10.796488,10.821951,0.0,2
2015-03-24,29000,125940,11.40761,11.433073,10.949268,10.949268,0.127317,6
2015-03-25,78439,357917,11.713171,11.713171,11.458537,11.713171,0.763903,17
2015-03-26,154350,758965,12.528,12.528,12.477073,12.502537,0.789366,46
2015-03-27,85050,390970,11.865951,12.196976,11.63678,11.63678,-0.865757,27
2015-03-30,99000,423530,10.949268,11.585854,10.847415,10.847415,-0.789365,23
2015-03-31,5000,21350,10.872878,10.872878,10.872878,10.872878,0.025463,1
2015-04-01,61001,275574,11.611317,11.611317,11.000195,11.458537,0.585659,24
2015-04-02,5017,22677,11.509463,11.509463,11.509463,11.509463,0.050926,6
2015-04-07,36000,160200,11.33122,11.33122,11.33122,11.33122,-0.178243,8
2015-04-08,8001,37344,12.018732,12.018732,11.840488,11.840488,0.509268,4
2015-04-09,34000,163190,12.349756,12.45161,11.33122,11.33122,-0.509268,6
2015-04-10,7000,31770,11.993268,11.993268,10.923805,11.865951,0.534731,4
2015-04-13,19000,88580,11.865951,11.967805,11.865951,11.865951,0.0,7
2015-04-14,28720,138491,11.967805,12.45161,11.967805,12.222439,0.356488,20
2015-04-15,22241,108706,12.222439,12.502537,12.222439,12.502537,0.280098,10
2015-04-16,22016,114693,12.502537,13.368293,12.502537,13.368293,0.865756,15
2015-04-17,16004,80219,12.782634,12.782634,12.731707,12.731707,-0.636586,7
2015-04-20,73000,372170,13.368293,13.368293,12.757171,13.342829,0.611122,10
2015-04-21,13000,68380,13.393756,13.393756,13.393756,13.393756,0.050927,5
