date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,37258,478327,6.763471,6.763471,6.659418,6.659418,-0.104053,13
2015-01-06,90000,1159350,6.737458,6.737458,6.633405,6.711445,0.052027,14
2015-01-07,60000,773100,6.659418,6.711445,6.659418,6.711445,0.0,8
2015-01-08,81000,1060000,6.815498,6.867525,6.711445,6.711445,0.0,15
2015-01-09,73112,950794,6.711445,6.789485,6.711445,6.789485,0.07804,11
2015-01-12,70000,916800,6.763471,6.867525,6.763471,6.815498,0.026013,19
2015-01-13,15000,194600,6.789485,6.789485,6.711445,6.711445,-0.104053,5
2015-01-14,61000,797250,6.711445,6.815498,6.685431,6.685431,-0.026014,13
2015-01-15,9268,118630,6.659418,6.659418,6.659418,6.659418,-0.026013,4
2015-01-16,60000,775700,6.711445,6.737458,6.685431,6.685431,0.026013,14
2015-01-19,70000,903300,6.685431,6.737458,6.659418,6.711445,0.026014,15
2015-01-20,70000,913200,6.763471,6.815498,6.763471,6.763471,0.052026,19
2015-01-21,1310,16999,6.763471,6.763471,6.763471,6.763471,0.0,2
2015-01-22,39000,509550,6.763471,6.867525,6.763471,6.867525,0.104054,19
2015-01-23,48089,623189,6.763471,6.763471,6.659418,6.685431,-0.182094,13
2015-01-26,47000,610850,6.763471,6.763471,6.685431,6.685431,0.0,7
2015-01-27,16129,206950,6.685431,6.711445,6.659418,6.711445,0.026014,12
2015-01-28,11000,140700,6.659418,6.659418,6.633405,6.633405,-0.07804,9
2015-01-29,31240,396010,6.581378,6.763471,6.555365,6.633405,0.0,30
2015-01-30,11000,140500,6.633405,6.659418,6.633405,6.659418,0.026013,4
2015-02-02,22378,282717,6.633405,6.633405,6.555365,6.607391,-0.052027,11
2015-02-03,10212,130792,6.659418,6.685431,6.659418,6.685431,0.07804,8
2015-02-04,3608,46171,6.659418,6.685431,6.659418,6.659418,-0.026013,4
2015-02-05,107030,1376030,6.685431,6.711445,6.659418,6.659418,0.0,21
2015-02-06,23000,297950,6.763471,6.763471,6.737458,6.737458,0.07804,6
2015-02-09,3378,42861,6.607391,6.607391,6.607391,6.607391,-0.130067,5
2015-02-10,112140,1439628,6.607391,6.711445,6.607391,6.659418,0.052027,33
2015-02-11,8573,109926,6.737458,6.737458,6.607391,6.685431,0.026013,10
2015-02-12,11140,141164,6.633405,6.633405,6.555365,6.633405,-0.052026,10
2015-02-13,17400,222810,6.633405,6.711445,6.607391,6.659418,0.026013,8
2015-02-24,3000,38450,6.685431,6.685431,6.659418,6.659418,0.0,3
2015-02-25,9320,119777,6.659418,6.763471,6.659418,6.763471,0.104053,12
2015-02-26,51109,654684,6.659418,6.685431,6.659418,6.685431,-0.07804,12
2015-03-02,14073,182327,6.685431,6.763471,6.685431,6.685431,0.0,8
2015-03-03,44000,565350,6.685431,6.685431,6.659418,6.685431,0.0,18
2015-03-04,10000,128050,6.685431,6.685431,6.659418,6.659418,-0.026013,8
2015-03-05,4193,54339,6.711445,6.763471,6.711445,6.763471,0.104053,5
2015-03-06,12000,155500,6.763471,6.867525,6.685431,6.685431,-0.07804,12
2015-03-09,36000,468000,6.763471,6.763471,6.763471,6.763471,0.07804,10
2015-03-10,57030,740390,6.763471,6.763471,6.711445,6.763471,0.0,16
2015-03-11,12214,158960,6.763471,6.789485,6.763471,6.763471,0.0,12
2015-03-12,42000,542800,6.763471,6.763471,6.711445,6.763471,0.0,13
2015-03-13,7424,96383,6.789485,6.789485,6.711445,6.763471,0.0,8
2015-03-16,9334,121092,6.737458,6.763471,6.711445,6.763471,0.0,9
2015-03-17,47063,606610,6.763471,6.763471,6.659418,6.763471,0.0,15
2015-03-18,9000,117050,6.763471,6.867525,6.737458,6.737458,-0.026013,8
2015-03-19,12000,155900,6.737458,6.763471,6.737458,6.737458,0.0,8
2015-03-20,28999,375835,6.659418,6.763471,6.659418,6.763471,0.026013,15
2015-03-23,25620,332947,6.763471,6.763471,6.737458,6.763471,0.0,17
2015-03-24,21000,272950,6.763471,6.763471,6.737458,6.737458,-0.026013,7
2015-03-25,6726,87028,6.737458,6.737458,6.737458,6.737458,0.0,4
2015-03-26,72043,923700,6.763471,6.763471,6.659418,6.685431,-0.052027,11
2015-03-27,15000,192950,6.685431,6.711445,6.685431,6.685431,0.0,6
2015-03-30,5036,63953,6.607391,6.607391,6.607391,6.607391,-0.07804,5
2015-03-31,3000,38550,6.711445,6.711445,6.659418,6.659418,0.052027,3
2015-04-01,65000,859800,6.737458,6.997592,6.737458,6.763471,0.104053,34
2015-04-02,21175,273639,6.711445,6.763471,6.685431,6.685431,-0.07804,13
2015-04-07,8191,105494,6.685431,6.711445,6.685431,6.685431,0.0,6
2015-04-08,117216,1506363,6.763471,6.763471,6.555365,6.711445,0.026014,33
2015-04-09,1000,12800,6.659418,6.659418,6.659418,6.659418,-0.052027,1
2015-04-10,19069,244574,6.685431,6.685431,6.659418,6.685431,0.026013,12
2015-04-13,33355,428507,6.685431,6.685431,6.659418,6.659418,-0.026013,7
2015-04-14,46000,589650,6.659418,6.685431,6.607391,6.659418,0.0,14
2015-04-15,18101,230802,6.659418,6.685431,6.607391,6.685431,0.026013,8
2015-04-16,82790,1078170,6.763471,6.815498,6.711445,6.815498,0.130067,23
2015-04-17,6000,77500,6.763471,6.763471,6.685431,6.737458,-0.07804,6
2015-04-20,25000,319850,6.633405,6.685431,6.607391,6.659418,-0.07804,13
2015-04-21,45001,581962,6.711445,6.763471,6.633405,6.633405,-0.026013,18
2015-04-22,15408,199971,6.763471,6.763471,6.737458,6.737458,0.104053,7
2015-04-23,15938,206950,6.737458,6.763471,6.737458,6.763471,0.026013,6
2015-04-24,9036,115353,6.607391,6.763471,6.607391,6.633405,-0.130066,7
2015-04-27,21092,270798,6.763471,6.763471,6.607391,6.659418,0.026013,17
2015-04-28,41093,530749,6.659418,6.763471,6.659418,6.763471,0.104053,29
2015-04-29,4403,56577,6.763471,6.763471,6.607391,6.607391,-0.15608,5
2015-04-30,32000,409450,6.607391,6.737458,6.607391,6.737458,0.130067,17
2015-05-04,35940,462425,6.711445,6.763471,6.555365,6.763471,0.026013,23
2015-05-05,3000,38500,6.711445,6.711445,6.659418,6.659418,-0.104053,3
2015-05-06,59000,757750,6.659418,6.685431,6.659418,6.659418,0.0,7
2015-05-07,1000,12800,6.659418,6.659418,6.659418,6.659418,0.0,1
2015-05-08,19000,241500,6.555365,6.659418,6.555365,6.633405,-0.026013,11
2015-05-11,14000,176450,6.581378,6.633405,6.503338,6.503338,-0.130067,8
2015-05-12,5000,63000,6.555365,6.555365,6.555365,6.555365,0.052027,1
2015-05-13,9000,113350,6.555365,6.555365,6.529351,6.555365,0.0,5
2015-05-14,23001,292612,6.581378,6.659418,6.581378,6.581378,0.026013,16
2015-05-15,8024,101857,6.607391,6.607391,6.581378,6.607391,0.026013,5
2015-05-18,68000,839800,6.555365,6.555365,6.295231,6.451311,-0.15608,34
2015-05-19,24645,306212,6.425298,6.607391,6.399284,6.581378,0.130067,17
2015-05-20,0,0,6.425298,6.607391,6.399284,6.581378,0.0,0
2015-05-21,17000,210850,6.503338,6.555365,6.399284,6.555365,-0.026013,9
2015-05-22,9000,112100,6.477324,6.503338,6.477324,6.477324,-0.078041,4
2015-05-25,48069,586128,6.425298,6.477324,6.295231,6.295231,-0.182093,18
2015-05-26,47000,571050,6.295231,6.347258,6.295231,6.321244,0.026013,16
2015-05-27,47000,566850,6.295231,6.425298,6.139151,6.373271,0.052027,26
2015-05-28,68269,808601,6.165164,6.243204,6.139151,6.243204,-0.130067,25
2015-05-29,28000,331150,6.243204,6.243204,6.139151,6.139151,-0.104053,14
2015-06-01,144000,1656750,5.983071,6.035098,5.931044,5.983071,-0.15608,34
2015-06-02,20450,237375,5.983071,6.087124,5.983071,6.035098,0.052027,11
2015-06-03,8614,100172,5.983071,6.087124,5.983071,6.061111,0.026013,9
2015-06-04,11099,129278,6.165164,6.165164,5.983071,5.983071,-0.07804,11
2015-06-05,57364,640163,5.722937,5.931044,5.670911,5.931044,-0.052027,32
2015-06-08,32077,364377,6.139151,6.139151,5.722937,5.983071,0.052027,24
2015-06-09,81267,901510,5.983071,5.983071,5.722937,5.722937,-0.260134,32
2015-06-10,64000,713650,5.774964,5.957057,5.618884,5.931044,0.208107,32
2015-06-11,11000,124000,5.879017,5.879017,5.853004,5.853004,-0.07804,4
2015-06-12,20000,222250,5.826991,5.853004,5.722937,5.853004,0.0,8
2015-06-15,54030,594227,5.722937,5.748951,5.670911,5.670911,-0.182093,14
2015-06-16,13000,145150,5.722937,5.826991,5.722937,5.826991,0.15608,4
2015-06-17,32587,357098,5.696924,5.722937,5.670911,5.696924,-0.130067,13
2015-06-18,32007,355077,5.670911,5.774964,5.670911,5.774964,0.07804,3
2015-06-22,19000,211250,5.800977,5.879017,5.722937,5.722937,-0.052027,13
2015-06-23,21000,231900,5.540844,5.774964,5.540844,5.774964,0.052027,18
2015-06-24,40000,437250,5.670911,5.748951,5.670911,5.748951,-0.026013,10
2015-06-25,43489,473378,5.592871,5.748951,5.566857,5.722937,-0.026014,24
2015-06-26,10000,110200,5.722937,5.774964,5.722937,5.722937,0.0,6
2015-06-29,9184,100805,5.722937,5.722937,5.618884,5.618884,-0.104053,4
2015-06-30,14077,153531,5.670911,5.748951,5.644897,5.644897,0.026013,7
2015-07-01,1000,10900,5.670911,5.670911,5.670911,5.670911,0.026014,1
2015-07-02,6000,67200,5.826991,5.826991,5.826991,5.826991,0.15608,2
2015-07-03,12900,143790,5.670911,5.826991,5.670911,5.826991,0.0,9
2015-07-06,4000,44800,5.826991,5.826991,5.826991,5.826991,0.0,3
2015-07-07,6000,66550,5.826991,5.826991,5.696924,5.722937,-0.104054,4
2015-07-08,11000,120150,5.644897,5.826991,5.618884,5.618884,-0.104053,7
2015-07-09,9000,97600,5.618884,5.722937,5.618884,5.722937,0.104053,3
2015-07-13,3000,33050,5.748951,5.748951,5.696924,5.696924,-0.026013,3
2015-07-14,3000,32950,5.722937,5.722937,5.696924,5.722937,0.026013,3
2015-07-15,1000,11000,5.722937,5.722937,5.722937,5.722937,0.0,1
2015-07-16,2140,23276,5.592871,5.722937,5.592871,5.722937,0.0,3
2015-07-17,50986,555697,5.696924,5.722937,5.592871,5.722937,0.0,17
2015-07-20,5000,54050,5.618884,5.696924,5.592871,5.696924,-0.026013,4
2015-07-21,0,0,5.618884,5.696924,5.592871,5.696924,0.0,0
2015-07-22,2000,21900,5.696924,5.696924,5.696924,5.696924,0.0,2
2015-07-23,6000,64800,5.618884,5.618884,5.618884,5.618884,-0.07804,4
2015-07-24,16000,172800,5.618884,5.618884,5.618884,5.618884,0.0,4
2015-07-27,13000,136850,5.462804,5.488817,5.462804,5.462804,-0.15608,8
2015-07-28,7000,73400,5.43679,5.462804,5.43679,5.462804,0.0,4
2015-07-29,6000,63150,5.462804,5.51483,5.462804,5.51483,0.052026,3
2015-07-30,63000,636610,5.150644,5.35875,5.150644,5.332737,-0.182093,31
2015-07-31,18000,183550,5.332737,5.410777,5.20267,5.410777,0.07804,14
2015-08-03,10000,101450,5.28071,5.306724,5.228684,5.228684,-0.182093,6
2015-08-04,11038,109862,5.228684,5.254697,5.155846,5.161049,-0.067635,10
2015-08-05,7000,69890,5.254697,5.254697,5.155846,5.155846,-0.005203,4
2015-08-06,17454,173200,5.155846,5.228684,5.155846,5.228684,0.072838,9
2015-08-07,77000,714740,4.999766,5.176657,4.713619,5.176657,-0.052027,32
2015-08-10,26000,251480,5.171454,5.197468,4.838483,5.197468,0.020811,15
2015-08-11,23587,235691,5.197468,5.20267,5.192265,5.197468,0.0,13
2015-08-12,40653,406750,5.197468,5.384764,5.098617,5.332737,0.135269,21
2015-08-13,8000,80850,5.254697,5.28071,5.254697,5.28071,-0.052027,4
2015-08-14,18000,183350,5.254697,5.410777,5.254697,5.410777,0.130067,10
2015-08-17,44000,441450,5.306724,5.35875,5.150644,5.20267,-0.208107,15
2015-08-18,12023,120227,5.228684,5.228684,5.176657,5.20267,0.0,9
2015-08-19,6000,59100,5.150644,5.150644,5.098617,5.098617,-0.104053,4
2015-08-20,9191,89762,5.098617,5.098617,5.04659,5.04659,-0.052027,9
2015-08-21,23000,219410,5.04659,5.04659,4.942537,4.958145,-0.088445,14
2015-08-24,53197,480351,4.942537,4.958145,4.479499,4.916523,-0.041622,26
2015-08-25,143347,1312210,4.448283,5.306724,4.437878,5.254697,0.338174,66
2015-08-26,73000,714130,4.786457,5.254697,4.786457,5.119428,-0.135269,34
2015-08-27,38000,383750,5.20267,5.332737,5.20267,5.228684,0.109256,16
2015-08-28,32197,332829,5.332737,5.462804,5.228684,5.410777,0.182093,28
2015-08-31,20000,203200,5.28071,5.410777,5.20267,5.384764,-0.026013,16
2015-09-01,86000,932950,5.28071,5.774964,5.28071,5.670911,0.286147,50
2015-09-02,77100,865490,5.566857,6.009084,5.566857,5.957057,0.286146,31
2015-09-03,76496,871604,5.879017,6.035098,5.488817,5.983071,0.026014,54
2015-09-04,121000,1391850,5.879017,6.113138,5.722937,6.061111,0.07804,50
2015-09-07,109086,1262296,6.035098,6.061111,5.879017,6.061111,0.0,43
2015-09-08,36000,416200,6.035098,6.061111,5.905031,6.009084,-0.052027,16
2015-09-09,72000,846000,6.009084,6.217191,6.009084,6.113138,0.104054,29
2015-09-10,58278,687902,6.113138,6.191178,6.087124,6.139151,0.026013,22
2015-09-11,124100,1515770,6.191178,6.477324,6.191178,6.399284,0.260133,66
2015-09-14,137000,1696700,6.529351,6.529351,6.295231,6.477324,0.07804,62
2015-09-15,57230,709806,6.529351,6.555365,6.269218,6.399284,-0.07804,34
2015-09-16,93120,1158662,6.269218,6.503338,6.243204,6.503338,0.104054,37
2015-09-17,106000,1329050,6.477324,6.555365,6.451311,6.529351,0.026013,29
2015-09-18,45080,560354,6.529351,6.555365,6.295231,6.529351,0.0,22
2015-09-21,27253,331985,6.269218,6.477324,6.191178,6.191178,-0.338173,16
2015-09-22,1000,12100,6.295231,6.295231,6.295231,6.295231,0.104053,1
2015-09-23,6455,75578,6.139151,6.139151,6.087124,6.087124,-0.208107,8
2015-09-24,1000,12100,6.295231,6.295231,6.295231,6.295231,0.208107,1
2015-09-25,31952,378168,6.087124,6.243204,6.087124,6.243204,-0.052027,15
2015-09-30,16000,196000,6.243204,6.451311,6.243204,6.399284,0.15608,10
2015-10-01,44276,543917,6.425298,6.451311,6.295231,6.399284,0.0,20
2015-10-02,20027,248034,6.451311,6.451311,6.399284,6.451311,0.052027,12
2015-10-05,19000,229950,6.321244,6.451311,6.243204,6.243204,-0.208107,13
2015-10-06,2132,25734,6.295231,6.295231,6.269218,6.269218,0.026014,3
2015-10-07,4000,47700,6.243204,6.243204,6.113138,6.113138,-0.15608,4
2015-10-08,0,0,6.243204,6.243204,6.113138,6.113138,0.0,0
2015-10-12,37000,446450,6.217191,6.347258,6.191178,6.321244,0.208106,19
2015-10-13,80403,982516,6.321244,6.425298,6.243204,6.399284,0.07804,38
2015-10-14,5000,60050,6.269218,6.269218,6.243204,6.243204,-0.15608,4
2015-10-15,4622,55451,6.269218,6.269218,6.217191,6.217191,-0.026013,5
2015-10-16,46000,556650,6.217191,6.373271,6.217191,6.243204,0.026013,14
2015-10-19,52999,644287,6.295231,6.373271,6.191178,6.373271,0.130067,22
2015-10-20,52000,632800,6.321244,6.373271,6.243204,6.347258,-0.026013,21
2015-10-21,115000,1414450,6.347258,6.451311,6.347258,6.399284,0.052026,26
2015-10-22,48329,587965,6.373271,6.399284,6.217191,6.243204,-0.15608,24
2015-10-23,60000,713550,6.243204,6.269218,6.009084,6.243204,0.0,22
2015-10-26,76329,915148,6.243204,6.269218,6.113138,6.113138,-0.130066,15
2015-10-27,50000,566950,6.087124,6.087124,5.722937,6.061111,-0.052027,28
2015-10-28,0,0,6.087124,6.087124,5.722937,6.061111,0.0,0
2015-10-29,6000,68000,5.905031,5.905031,5.879017,5.879017,-0.182094,5
2015-10-30,1000,11550,6.009084,6.009084,6.009084,6.009084,0.130067,1
2015-11-02,34000,375100,5.748951,5.905031,5.618884,5.905031,-0.104053,15
2015-11-03,18264,204446,5.905031,5.931044,5.722937,5.853004,-0.052027,13
2015-11-04,5000,56850,5.931044,5.931044,5.905031,5.905031,0.052027,5
2015-11-05,5000,56750,5.905031,5.905031,5.905031,5.905031,0.0,4
2015-11-06,7191,80051,5.800977,5.905031,5.748951,5.748951,-0.15608,8
2015-11-09,3789,41879,5.774964,5.774964,5.748951,5.748951,0.0,5
2015-11-10,2000,21800,5.51483,5.826991,5.51483,5.826991,0.07804,2
2015-11-11,128000,1483600,5.931044,6.113138,5.905031,6.035098,0.208107,55
2015-11-12,21000,248450,6.113138,6.191178,6.035098,6.165164,0.130066,14
2015-11-13,24000,274250,6.139151,6.139151,5.800977,5.800977,-0.364187,17
2015-11-16,3000,34000,5.774964,6.035098,5.774964,5.879017,0.07804,3
2015-11-17,65005,781708,6.035098,6.347258,6.035098,6.061111,0.182094,36
2015-11-18,23191,274134,6.087124,6.217191,6.061111,6.139151,0.07804,13
2015-11-19,2000,23450,6.035098,6.165164,6.035098,6.165164,0.026013,2
2015-11-20,8000,93800,6.217191,6.217191,6.035098,6.035098,-0.130066,7
2015-11-23,6000,71350,6.165164,6.191178,6.165164,6.191178,0.15608,4
2015-11-24,7000,80850,6.139151,6.139151,5.853004,5.983071,-0.208107,7
2015-11-25,3000,34450,5.983071,6.009084,5.931044,6.009084,0.026013,3
2015-11-26,0,0,5.983071,6.009084,5.931044,6.009084,0.0,0
2015-11-27,17000,193900,6.035098,6.035098,5.826991,5.826991,-0.182093,8
2015-11-30,3000,33150,5.748951,5.748951,5.748951,5.748951,-0.07804,2
2015-12-01,12001,131160,5.774964,5.774964,5.618884,5.618884,-0.130067,9
2015-12-02,103155,1126674,5.774964,5.879017,5.670911,5.670911,0.052027,18
