date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,185005,5683205,24.399766,25.029438,24.006222,24.084931,-0.550962,142
2015-01-06,105470,3173584,23.297841,24.006222,23.297841,23.927513,-0.157418,90
2015-01-07,128000,3896950,23.927513,24.321057,23.73074,24.202994,0.275481,89
2015-01-08,276002,8385760,24.399766,24.399766,23.297841,23.73074,-0.472254,123
2015-01-09,151354,4551525,23.770095,23.848804,23.533968,23.612677,-0.118063,82
2015-01-12,153030,4571553,23.37655,23.770095,23.337196,23.455259,-0.157418,97
2015-01-13,76000,2286450,23.455259,23.848804,23.455259,23.612677,0.157418,51
2015-01-14,131000,3897750,23.770095,23.770095,23.297841,23.455259,-0.157418,88
2015-01-15,62000,1833250,23.297841,23.494614,23.219132,23.494614,0.039355,45
2015-01-16,49010,1450499,23.612677,23.612677,23.179778,23.219132,-0.275482,38
2015-01-19,38000,1108800,23.219132,23.219132,22.510752,22.510752,-0.70838,34
2015-01-20,45138,1303115,22.628815,22.864942,22.392689,22.825588,0.314836,34
2015-01-21,120000,3419000,22.864942,22.864942,22.195916,22.31398,-0.511608,87
2015-01-22,158483,4504339,22.510752,22.510752,22.31398,22.353334,0.039354,72
2015-01-23,125000,3588950,22.628815,22.825588,22.432043,22.432043,0.078709,80
2015-01-26,176419,5100901,22.510752,22.983006,22.510752,22.943651,0.511608,108
2015-01-27,47000,1360400,22.943651,22.943651,22.66817,22.943651,0.0,36
2015-01-28,42000,1213600,22.66817,22.864942,22.66817,22.707524,-0.236127,20
2015-01-29,48142,1376139,22.550107,22.589461,22.432043,22.510752,-0.196772,27
2015-01-30,94020,2692970,22.66817,22.66817,22.432043,22.510752,0.0,47
2015-02-02,73000,2066650,22.432043,22.432043,22.195916,22.432043,-0.078709,42
2015-02-03,29000,825500,22.432043,22.510752,22.274625,22.31398,-0.118063,21
2015-02-04,96100,2705880,22.31398,22.432043,22.038499,22.077853,-0.236127,71
2015-02-05,106530,2972283,22.038499,22.195916,21.881081,22.038499,-0.039354,62
2015-02-06,50020,1403956,22.038499,22.31398,22.038499,22.038499,0.0,37
2015-02-09,50000,1392150,21.881081,22.077853,21.763017,21.920435,-0.118064,34
2015-02-10,63210,1732404,21.723663,21.723663,21.487536,21.526891,-0.393544,43
2015-02-11,72000,1969850,21.566245,21.644954,21.487536,21.487536,-0.039355,34
2015-02-12,29154,789838,21.330118,21.408827,21.290764,21.290764,-0.196772,23
2015-02-13,28188,765563,21.251409,21.408827,21.251409,21.408827,0.118063,24
2015-02-24,19001,520827,21.487536,21.802372,21.487536,21.526891,0.118064,18
2015-02-25,41840,1130672,21.330118,21.605599,21.093991,21.093991,-0.4329,37
2015-02-26,117000,3221300,21.330118,22.274625,21.093991,22.274625,1.180634,68
2015-03-02,35100,983105,22.274625,22.274625,21.920435,22.038499,-0.236126,29
2015-03-03,26750,747962,21.802372,22.077853,21.802372,22.038499,0.0,23
2015-03-04,25952,727603,22.038499,22.195916,22.038499,22.195916,0.157417,17
2015-03-05,21000,590950,22.195916,22.195916,22.038499,22.195916,0.0,16
2015-03-06,38000,1071550,22.432043,22.432043,22.038499,22.077853,-0.118063,23
2015-03-09,75010,2100880,22.038499,22.117207,21.881081,21.881081,-0.196772,17
2015-03-10,69000,1894550,21.881081,21.881081,21.408827,21.763017,-0.118064,39
2015-03-11,42000,1152000,21.448182,21.684308,21.448182,21.644954,-0.118063,20
2015-03-12,99000,2696500,21.487536,21.566245,21.330118,21.566245,-0.078709,65
2015-03-13,34000,929450,21.566245,21.605599,21.448182,21.448182,-0.118063,26
2015-03-16,49000,1338300,21.487536,21.644954,21.408827,21.408827,-0.039355,25
2015-03-17,165401,4610837,21.487536,22.274625,21.487536,21.95979,0.550963,96
2015-03-18,621380,17897217,23.219132,23.219132,22.353334,22.510752,0.550962,252
2015-03-19,783120,22717998,22.707524,23.179778,22.628815,22.943651,0.432899,240
2015-03-20,362069,10660492,22.983006,23.37655,22.943651,23.219132,0.275481,116
2015-03-23,125000,3672750,23.455259,23.533968,22.864942,22.864942,-0.35419,78
2015-03-24,166211,4847574,22.864942,23.219132,22.786233,22.983006,0.118064,79
2015-03-25,75117,2184915,22.983006,22.983006,22.825588,22.983006,0.0,40
2015-03-26,51001,1472479,22.66817,22.786233,22.628815,22.628815,-0.354191,27
2015-03-27,33000,946050,22.825588,22.825588,22.510752,22.510752,-0.118063,25
2015-03-30,63010,1799705,22.471398,22.825588,22.235271,22.786233,0.275481,44
2015-03-31,332089,9805170,22.746879,23.966867,22.746879,23.612677,0.826444,126
2015-04-01,87000,2549700,23.533968,23.533968,22.943651,23.101069,-0.511608,65
2015-04-02,70034,2033189,23.101069,23.179778,22.746879,22.904297,-0.196772,54
2015-04-07,77090,2227860,22.746879,22.904297,22.66817,22.825588,-0.078709,49
2015-04-08,74001,2133579,22.825588,22.904297,22.589461,22.628815,-0.196773,54
2015-04-09,89869,2573205,22.628815,22.628815,22.392689,22.392689,-0.236126,67
2015-04-10,152086,4272820,22.432043,22.432043,21.841726,22.038499,-0.35419,100
2015-04-13,45001,1257578,22.038499,22.274625,21.841726,21.999144,-0.039355,37
2015-04-14,91106,2550568,22.117207,22.117207,21.95979,21.999144,0.0,37
