date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2021-04-19,600429,55664103,58.959979,81.127743,67.840289,77.826512,6.4374,515
2021-04-20,411165,34882159,76.514273,80.715089,66.024613,71.224051,-6.602461,307
2021-04-21,168341,13952750,70.019102,70.811397,67.427636,68.087882,-3.136169,134
2021-04-22,400057,31099290,68.401499,68.087882,60.495051,62.723382,-5.3645,270
2021-04-23,152065,11673992,64.159417,67.427636,61.237828,65.529428,2.806046,148
2021-04-26,115462,9133409,63.358869,68.500535,64.373997,64.373997,-1.155431,91
2021-04-27,93473,7327919,65.281836,65.446897,62.063136,63.136036,-1.237961,67
2021-04-28,112025,8529394,64.70412,63.796282,61.898074,62.640851,-0.495185,71
2021-04-29,63622,4693937,62.838925,63.466159,59.25709,62.145667,-0.495184,50
2021-05-03,92893,6557356,60.891199,61.237828,56.946228,57.854067,-4.2916,73
2021-05-04,127650,8620850,58.258467,59.834805,53.727528,55.378144,-2.475923,85
2021-05-05,83595,5613539,55.741279,56.368513,53.149813,54.717898,-0.660246,41
2021-05-06,26271,1750824,55.419409,56.368513,54.552836,55.708267,0.990369,21
2021-05-07,99616,6689101,54.998502,57.936597,53.810059,57.936597,2.22833,66
2021-05-10,62356,4370843,55.419409,60.41252,57.358882,57.771536,-0.165061,44
2021-05-11,89730,6041345,57.845814,57.771536,54.635367,55.048021,-2.723515,52
2021-05-12,64100,4097160,55.567965,54.470305,50.508829,51.169075,-3.878946,49
2021-05-13,50696,3164858,52.753665,52.81969,50.756421,51.994382,0.825307,32
2021-05-14,27300,1727580,51.523957,53.397405,51.004013,52.159444,0.165062,19
2021-05-17,34403,2097967,52.225469,52.81969,49.60099,50.343767,-1.815677,32
2021-05-18,30650,1892950,50.327261,52.984752,50.261236,52.81969,2.475923,28
2021-05-19,10050,633750,50.971001,52.159444,51.994382,51.994382,-0.825308,5
2021-05-20,15160,934497,52.043901,51.994382,50.343767,51.74679,-0.247592,13
2021-05-21,30446,1860157,50.871964,52.159444,49.683521,50.343767,-1.403023,21
2021-05-24,35147,2140995,50.426298,51.086544,49.60099,51.004013,0.660246,29
2021-05-25,27315,1675876,50.277742,51.499198,49.931113,51.416667,0.412654,19
2021-05-26,58202,3891189,50.632625,56.946228,53.232344,56.698636,5.281969,57
2021-05-27,77486,5408996,55.18007,60.164928,54.470305,58.596844,1.898208,67
2021-05-28,53201,3696067,57.614728,58.844436,55.873328,56.368513,-2.228331,35
2021-05-31,19859,1391726,57.334123,58.431782,56.120921,58.019128,1.650615,18
2021-06-01,17821,1230937,57.837561,59.339621,56.698636,56.946228,-1.0729,19
2021-06-02,15630,1076040,57.004,56.946228,56.698636,56.946228,0.0,15
2021-06-03,27729,1906859,56.814179,56.946228,56.616105,56.781167,-0.165061,21
2021-06-04,40010,2705327,56.756408,56.781167,54.882959,54.882959,-1.898208,39
2021-06-07,55965,3698914,55.807304,55.295613,52.654628,54.470305,-0.412654,37
2021-06-08,36660,2405510,54.544583,54.635367,53.562467,53.89259,-0.577715,26
2021-06-09,56430,3556620,54.156688,53.810059,50.591359,52.81969,-1.0729,38
