date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,664016,8352995,9.997266,10.076609,9.878251,10.076609,0.079343,264
2015-01-06,704738,8785409,9.997266,9.997266,9.798908,9.917923,-0.158686,253
2015-01-07,547156,6842497,9.838579,9.997266,9.798908,9.957594,0.039671,216
2015-01-08,4227443,54790883,10.076609,10.473326,10.036938,10.274968,0.317374,1426
2015-01-09,1034434,13275775,10.274968,10.274968,10.116281,10.116281,-0.158687,403
2015-01-12,611667,7804565,10.116281,10.235296,10.036938,10.076609,-0.039672,268
2015-01-13,536011,6790080,10.116281,10.155953,9.997266,10.036938,-0.039671,209
2015-01-14,1360303,17339187,10.076609,10.195625,9.997266,10.076609,0.039671,396
2015-01-15,2375074,30712596,10.116281,10.393983,10.036938,10.235296,0.158687,849
2015-01-16,1396017,17910015,10.195625,10.274968,10.076609,10.274968,0.039672,465
2015-01-19,2171215,28163006,10.393983,10.473326,10.155953,10.31464,0.039672,672
2015-01-20,747950,9676002,10.31464,10.354311,10.195625,10.195625,-0.119015,289
2015-01-21,682319,8740708,10.195625,10.31464,10.076609,10.155953,-0.039672,281
2015-01-22,523274,6710137,10.155953,10.235296,10.155953,10.155953,0.0,203
2015-01-23,830131,10613215,10.195625,10.235296,10.116281,10.155953,0.0,284
2015-01-26,628550,7995145,10.155953,10.195625,10.036938,10.036938,-0.119015,209
2015-01-27,505359,6398816,10.036938,10.155953,9.997266,10.036938,0.0,195
2015-01-28,451005,5686705,9.997266,10.076609,9.957594,9.997266,-0.039672,167
2015-01-29,284151,3570134,9.997266,10.036938,9.917923,9.957594,-0.039672,126
2015-01-30,804958,10177866,9.997266,10.155953,9.917923,9.997266,0.039672,267
2015-02-02,410300,5133427,9.957594,10.116281,9.878251,9.878251,-0.119015,161
2015-02-03,416811,5175399,9.878251,9.917923,9.798908,9.798908,-0.079343,190
2015-02-04,477963,5917085,9.798908,9.878251,9.798908,9.798908,0.0,210
2015-02-05,683823,8380868,9.759236,9.798908,9.640221,9.759236,-0.039672,222
2015-02-06,385820,4723731,9.798908,9.798908,9.679893,9.679893,-0.079343,135
2015-02-09,308880,3769719,9.679893,9.759236,9.600549,9.640221,-0.039672,140
2015-02-10,666078,8050136,9.719564,9.719564,9.521206,9.560877,-0.079344,267
2015-02-11,598933,7198460,9.600549,9.679893,9.481534,9.481534,-0.079343,249
2015-02-12,245387,2932649,9.560877,9.560877,9.441862,9.441862,-0.039672,114
2015-02-13,431052,5158208,9.441862,9.600549,9.441862,9.481534,0.039672,171
2015-02-24,232662,2815124,9.560877,9.640221,9.521206,9.600549,0.119015,139
2015-02-25,601566,7273492,9.600549,9.679893,9.521206,9.600549,0.0,197
2015-02-26,824911,10064161,9.600549,9.798908,9.600549,9.640221,0.039672,307
2015-03-02,421743,5129114,9.640221,9.679893,9.600549,9.679893,0.039672,187
2015-03-03,291285,3547271,9.719564,9.719564,9.640221,9.719564,0.039671,132
2015-03-04,441797,5397164,9.679893,9.759236,9.640221,9.759236,0.039672,189
2015-03-05,511085,6265682,9.759236,9.798908,9.679893,9.759236,0.0,203
2015-03-06,2826748,35400506,9.759236,10.036938,9.719564,9.997266,0.23803,838
2015-03-09,451253,5628121,9.878251,9.957594,9.838579,9.878251,-0.119015,217
2015-03-10,578716,7168945,9.878251,9.917923,9.759236,9.759236,-0.119015,222
2015-03-11,478272,5915443,9.719564,9.917923,9.719564,9.798908,0.039672,219
2015-03-12,320292,3954891,9.798908,9.878251,9.759236,9.838579,0.039671,193
2015-03-13,380452,4696398,9.798908,9.878251,9.759236,9.759236,-0.079343,196
2015-03-16,291157,3585312,9.759236,9.838579,9.719564,9.719564,-0.039672,170
2015-03-17,262796,3236196,9.719564,9.838579,9.719564,9.719564,0.0,132
2015-03-18,520435,6337453,9.798908,9.798908,9.600549,9.600549,-0.119015,264
2015-03-19,789507,9621279,9.640221,9.759236,9.600549,9.679893,0.079344,242
2015-03-20,620864,7601876,9.679893,9.759236,9.679893,9.719564,0.039671,241
2015-03-23,534520,6560182,9.798908,9.798908,9.679893,9.679893,-0.039671,200
2015-03-24,1574334,19432497,9.679893,9.878251,9.640221,9.759236,0.079343,520
2015-03-25,508812,6266288,9.838579,9.838579,9.719564,9.719564,-0.039672,209
2015-03-26,336020,4093786,9.640221,9.719564,9.640221,9.640221,-0.079343,201
2015-03-27,516188,6271169,9.679893,9.679893,9.600549,9.679893,0.039672,249
2015-03-30,445089,5417765,9.759236,9.759236,9.560877,9.560877,-0.119016,240
2015-03-31,336528,4066398,9.640221,9.640221,9.521206,9.600549,0.039672,368
2015-04-01,499612,5980671,9.521206,9.600549,9.441862,9.481534,-0.119015,322
2015-04-02,408154,4894874,9.521206,9.560877,9.441862,9.521206,0.039672,264
2015-04-07,2395396,29327631,9.560877,9.798908,9.441862,9.798908,0.277702,679
2015-04-08,399371,4879290,9.798908,9.798908,9.640221,9.640221,-0.158687,241
2015-04-09,635072,7750310,9.679893,9.719564,9.600549,9.640221,0.0,265
2015-04-10,301922,3659555,9.640221,9.679893,9.560877,9.560877,-0.079344,212
2015-04-13,786636,9438082,9.560877,9.640221,9.441862,9.521206,-0.039671,450
2015-04-14,492563,5943006,9.521206,9.640221,9.481534,9.600549,0.079343,306
2015-04-15,452948,5466644,9.521206,9.640221,9.521206,9.640221,0.039672,293
2015-04-16,3549892,43857972,9.679893,9.878251,9.560877,9.719564,0.079343,772
2015-04-17,420076,5109517,9.719564,9.719564,9.600549,9.600549,-0.119015,245
2015-04-20,547321,6560934,9.600549,9.600549,9.481534,9.481534,-0.119015,273
2015-04-21,594537,7079254,9.600549,9.600549,9.402191,9.402191,-0.079343,242
2015-04-22,465713,5522278,9.402191,9.481534,9.362519,9.362519,-0.039672,180
2015-04-23,334511,3969347,9.402191,9.441862,9.362519,9.441862,0.079343,175
2015-04-24,510455,6073936,9.441862,9.481534,9.402191,9.402191,-0.039671,215
2015-04-27,416722,4950209,9.402191,9.481534,9.362519,9.362519,-0.039672,208
2015-04-28,394888,4676168,9.402191,9.481534,9.322847,9.402191,0.039672,196
2015-04-29,299634,3540437,9.441862,9.481534,9.322847,9.322847,-0.079344,190
2015-04-30,425949,4999899,9.402191,9.441862,9.283176,9.283176,-0.039671,197
2015-05-04,695394,8210350,9.322847,9.521206,9.283176,9.283176,0.0,246
2015-05-05,549874,6454865,9.402191,9.402191,9.243504,9.283176,0.0,202
2015-05-06,372560,4397354,9.322847,9.441862,9.283176,9.441862,0.158686,168
2015-05-07,178694,2112000,9.362519,9.441862,9.362519,9.362519,-0.079343,99
2015-05-08,408259,4802301,9.362519,9.402191,9.243504,9.283176,-0.079343,155
2015-05-11,968702,11282617,9.441862,9.441862,9.084817,9.164161,-0.119015,358
2015-05-12,360364,4155374,9.164161,9.283176,9.124489,9.124489,-0.039672,201
2015-05-13,695723,7944210,9.124489,9.124489,9.005474,9.084817,-0.039672,257
2015-05-14,252293,2880169,9.124489,9.164161,9.005474,9.005474,-0.079343,133
2015-05-15,340972,3879678,9.005474,9.084817,8.965802,9.045145,0.039671,163
2015-05-18,1637940,18865353,9.084817,9.322847,8.965802,9.005474,-0.039671,598
2015-05-19,513724,5881870,9.005474,9.164161,9.005474,9.084817,0.079343,233
2015-05-20,198032,2273813,9.124489,9.164161,9.045145,9.124489,0.039672,126
2015-05-21,176541,2014692,9.124489,9.124489,9.045145,9.045145,-0.079344,94
2015-05-22,356133,4071328,9.124489,9.124489,9.045145,9.045145,0.0,169
2015-05-25,317534,3609780,9.084817,9.084817,9.005474,9.045145,0.0,139
2015-05-26,402225,4564289,9.045145,9.084817,8.965802,9.005474,-0.039671,154
2015-05-27,812752,9112682,8.92613,8.965802,8.846787,8.846787,-0.158687,316
2015-05-28,480606,5387604,8.886459,8.965802,8.846787,8.846787,0.0,204
2015-05-29,464800,5206448,8.886459,8.92613,8.846787,8.92613,0.079343,187
2015-06-01,542781,6059765,8.92613,8.92613,8.807115,8.807115,-0.119015,142
2015-06-02,407172,4537448,8.846787,8.886459,8.807115,8.807115,0.0,130
2015-06-03,453739,5056063,8.807115,8.92613,8.807115,8.807115,0.0,173
2015-06-04,921822,10082265,8.807115,8.846787,8.569085,8.608757,-0.198358,330
2015-06-05,774718,8313631,8.608757,8.6881,8.410398,8.45007,-0.158687,308
2015-06-08,589782,6201419,8.489742,8.489742,8.291383,8.291383,-0.158687,215
2015-06-09,1434735,14293892,8.251712,8.331055,7.616965,7.73598,-0.555403,438
2015-06-10,820317,8162454,7.815323,8.013682,7.807389,7.934338,0.198358,289
2015-06-11,552842,5505252,8.013682,8.013682,7.823257,7.878798,-0.05554,173
2015-06-12,302334,3039660,7.902601,8.053353,7.902601,7.97401,0.095212,141
2015-06-15,340882,3451170,8.132697,8.132697,7.97401,7.97401,0.0,118
2015-06-16,314140,3164908,8.132697,8.132697,7.934338,7.934338,-0.039672,119
2015-06-17,336924,3398580,7.97401,8.053353,7.934338,8.013682,0.079344,188
2015-06-18,229456,2326454,8.053353,8.093025,8.013682,8.093025,0.079343,114
2015-06-22,346183,3566531,8.093025,8.251712,8.093025,8.21204,0.119015,149
2015-06-23,239057,2471985,8.21204,8.251712,8.172368,8.21204,0.0,110
2015-06-24,163718,1681808,8.21204,8.21204,8.093025,8.172368,-0.039672,91
2015-06-25,229772,2379149,8.251712,8.291383,8.172368,8.251712,0.079344,93
2015-06-26,203028,2101235,8.251712,8.251712,8.172368,8.21204,-0.039672,73
2015-06-29,366454,3699740,8.013682,8.093025,7.934338,7.934338,-0.277702,147
2015-06-30,323678,3250814,7.934338,8.093025,7.918469,8.093025,0.158687,108
2015-07-01,158914,1620225,8.132697,8.132697,8.013682,8.053353,-0.039672,82
2015-07-02,728910,7560560,8.132697,8.331055,8.093025,8.291383,0.23803,242
2015-07-03,131849,1373193,8.331055,8.331055,8.172368,8.21204,-0.079343,65
2015-07-06,269003,2752130,8.132697,8.172368,8.093025,8.093025,-0.119015,81
2015-07-07,247082,2534538,8.093025,8.21204,8.093025,8.132697,0.039672,81
2015-07-08,924269,9301590,8.132697,8.132697,7.910535,7.934338,-0.198359,252
2015-07-09,723383,7131380,7.862929,7.97401,7.616965,7.934338,0.0,239
2015-07-13,609552,6168596,8.013682,8.093025,7.97401,8.013682,0.079344,163
2015-07-14,1159203,11804005,8.013682,8.172368,8.013682,8.093025,0.079343,310
2015-07-15,689120,6716032,8.211048,8.28692,8.177327,8.177327,0.084302,232
2015-07-16,752879,7433578,8.26163,8.598839,8.177327,8.27849,0.101163,264
2015-07-17,320100,3111646,8.303781,8.329071,8.168897,8.177327,-0.101163,141
2015-07-20,400001,3889119,8.126746,8.388083,8.126746,8.126746,-0.050581,143
2015-07-21,796178,7856105,8.28692,8.388083,8.27006,8.303781,0.177035,325
2015-07-22,319818,3137332,8.26163,8.329071,8.219478,8.303781,0.0,151
2015-07-23,432786,4219211,8.202618,8.303781,8.152037,8.26163,-0.042151,192
2015-07-24,267323,2604020,8.202618,8.295351,8.152037,8.26163,0.0,112
2015-07-27,870346,8162417,8.160467,8.253199,7.587211,7.587211,-0.674419,309
2015-07-28,1088201,9498259,7.18256,7.587211,7.18256,7.587211,0.0,354
2015-07-29,552141,4878609,7.587211,7.587211,7.393315,7.477618,-0.109593,203
2015-07-30,305457,2736903,7.351164,7.587211,7.351164,7.587211,0.109593,126
2015-07-31,230004,2062326,7.587211,7.654653,7.502909,7.587211,0.0,99
2015-08-03,389868,3486862,7.578781,7.578781,7.477618,7.578781,-0.00843,126
2015-08-04,459494,4092813,7.57035,7.578781,7.418606,7.54506,-0.033721,178
2015-08-05,355210,3151834,7.427036,7.536629,7.427036,7.528199,-0.016861,143
2015-08-06,307893,2717156,7.528199,7.528199,7.401746,7.460757,-0.067442,137
2015-08-07,501461,4409315,7.57035,7.57035,7.334304,7.376455,-0.084302,169
2015-08-10,338904,2985648,7.334304,7.511339,7.334304,7.427036,0.050581,147
2015-08-11,324935,2879787,7.502909,7.519769,7.418606,7.502909,0.075873,141
2015-08-12,168368,1487419,7.427036,7.502909,7.401746,7.502909,0.0,85
2015-08-13,207247,1845404,7.502909,7.56192,7.460757,7.519769,0.01686,98
2015-08-14,166088,1473060,7.54506,7.54506,7.435467,7.486048,-0.033721,84
2015-08-17,192000,1701810,7.502909,7.502909,7.427036,7.486048,0.0,53
2015-08-18,392751,3459357,7.486048,7.502909,7.401746,7.477618,-0.00843,104
2015-08-19,624253,5391623,7.427036,7.443897,7.216281,7.325874,-0.151744,346
2015-08-20,353906,3043372,7.300583,7.317443,7.216281,7.250001,-0.075873,211
2015-08-21,1028449,8258850,7.224711,7.224711,6.525001,6.525001,-0.725,413
2015-08-24,1026288,7188538,6.196222,6.280525,5.875873,5.875873,-0.649128,325
2015-08-25,1416531,9440697,5.302617,6.078199,5.302617,5.943315,0.067442,496
2015-08-26,686303,4875845,5.901164,6.095059,5.77471,6.069769,0.126454,276
2015-08-27,753004,5631452,6.078199,6.525001,6.078199,6.499711,0.429942,405
2015-08-28,893343,7092665,6.533432,6.803199,6.516571,6.744187,0.244476,433
2015-08-31,305790,2444680,6.744187,6.777908,6.617734,6.761048,0.016861,140
2015-09-01,247026,1973759,6.744187,6.777908,6.702036,6.752618,-0.00843,120
2015-09-02,857935,6940314,6.702036,6.997094,6.575583,6.938083,0.185465,375
2015-09-03,694136,5854027,7.18256,7.18256,6.997094,7.165699,0.227616,282
