date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2025-12-23,274000,17500800,70.0,71.0,59.0,63.0,0.0,169
2025-12-24,325728,27749839,66.0,97.0,65.9,92.0,29.0,267
2025-12-26,303771,24615553,90.0,93.1,70.0,81.0,-11.0,399
2025-12-29,130783,9996301,77.0,79.8,75.2,75.6,-5.4,129
2025-12-30,124737,8920348,72.5,74.0,70.0,71.0,-4.6,119
2025-12-31,94634,6530046,71.0,72.0,65.1,66.7,-4.3,129
2026-01-02,63351,4272901,67.8,69.5,65.7,68.3,1.6,64
2026-01-05,100156,7004545,68.3,72.2,68.3,69.0,0.7,87
2026-01-06,39068,2662682,67.7,69.8,67.7,68.6,-0.4,41
2026-01-07,112287,7366694,68.0,68.0,64.5,66.0,-2.6,81
2026-01-08,67530,4480741,67.9,67.9,65.0,65.0,-1.0,79
2026-01-09,52312,3323292,65.0,65.0,63.0,63.5,-1.5,43
2026-01-12,53700,3294128,63.8,63.8,60.0,61.0,-2.5,47
2026-01-13,69050,4155555,60.1,60.4,59.9,60.3,-0.7,45
2026-01-14,90039,5327151,59.1,61.0,58.0,58.0,-2.3,62
2026-01-15,47632,2698520,58.0,58.0,55.6,56.4,-1.6,57
2026-01-16,50062,2780984,55.1,56.3,55.0,56.3,-0.1,46
2026-01-19,48265,2747010,55.7,58.5,55.7,56.4,0.1,37
2026-01-20,29000,1656400,56.4,57.6,56.4,56.5,0.1,22
2026-01-21,69108,4237905,57.0,62.1,57.0,62.1,5.6,56
2026-01-22,168185,11379910,62.3,68.3,62.3,68.3,6.2,184
2026-01-23,174558,12430614,72.0,74.9,68.0,68.0,-0.3,172
2026-01-26,133942,9522016,71.6,74.8,68.2,74.8,6.8,148
2026-01-27,187289,14859151,74.7,82.0,74.7,79.7,4.9,213
2026-01-28,148607,11772042,79.7,80.2,78.0,79.5,-0.2,144
2026-01-29,119847,9788548,81.0,83.7,79.3,79.3,-0.2,127
2026-01-30,69760,5294038,79.0,79.0,74.8,75.5,-3.8,193
2026-02-02,126613,8851601,73.7,73.7,68.3,70.2,-5.3,113
2026-02-03,141628,10703517,71.1,77.2,70.3,77.2,7.0,145
2026-02-04,268057,22596690,83.9,84.9,80.0,84.1,6.9,327
2026-02-05,217022,18440083,81.5,89.9,80.3,86.4,2.3,195
2026-02-06,116338,9844805,83.2,86.2,83.0,85.0,-1.4,146
2026-02-09,88509,7200946,83.7,83.7,79.9,81.2,-3.8,277
2026-02-10,104641,8145420,81.5,81.5,76.3,78.0,-3.2,111
2026-02-11,70303,5753349,80.5,84.0,79.8,84.0,6.0,75
2026-02-23,158234,12512663,81.0,82.0,77.6,78.5,-5.5,144
2026-02-24,117439,9302031,74.0,82.7,74.0,80.3,1.8,95
2026-02-25,77025,6199512,80.5,83.4,78.7,80.3,0.0,58
2026-02-26,58156,4676884,80.0,81.7,79.8,80.6,0.3,45
2026-03-02,59878,4794990,83.0,83.0,79.5,79.8,-0.8,57
2026-03-03,56673,4554450,79.8,81.4,79.3,79.3,-0.5,53
2026-03-04,93183,7237195,79.3,79.3,75.6,75.6,-3.7,121
2026-03-05,17000,1338500,77.5,79.9,77.5,79.9,4.3,15
2026-03-06,5150,406700,78.7,79.1,78.7,79.1,-0.8,7
2026-03-09,52580,3835788,79.0,79.0,71.3,71.4,-7.7,129
2026-03-10,46048,3353912,73.1,73.9,72.1,72.4,1.0,43
2026-03-11,30100,2240730,71.3,76.4,71.1,76.3,3.9,28
2026-03-12,49487,3733736,74.4,77.1,74.4,74.9,-1.4,44
2026-03-13,64105,4676043,72.5,75.0,71.6,72.7,-2.2,55
2026-03-16,63154,4503298,72.9,73.1,69.8,69.9,-2.8,57
2026-03-17,42113,2934252,70.0,70.5,69.0,70.2,0.3,43
2026-03-18,43022,3045559,70.7,71.7,70.2,71.6,1.4,35
2026-03-19,134160,9668683,71.6,74.6,68.5,71.4,-0.2,73
2026-03-20,50050,3636524,70.6,74.5,70.6,73.2,1.8,42
2026-03-23,85057,6270696,73.2,75.5,71.9,72.2,-1.0,66
2026-03-24,103375,7234542,72.5,72.5,68.5,69.0,-3.2,83
2026-03-25,88001,6254771,69.0,72.4,68.8,71.3,2.3,64
2026-03-26,62100,4450400,71.4,74.2,70.2,70.4,-0.9,40
2026-03-27,69136,4860393,70.6,71.6,69.3,69.5,-0.9,48
2026-03-30,98560,6719714,68.5,69.7,66.6,67.7,-1.8,75
2026-03-31,89000,5912400,67.6,67.7,65.6,66.0,-1.7,64
2026-04-01,30001,2091869,69.8,71.0,68.7,71.0,5.0,27
2026-04-02,14000,975300,70.0,70.1,69.2,70.1,-0.9,13
2026-04-07,22001,1545475,71.0,71.0,69.4,69.4,-0.7,17
2026-04-08,92770,6771593,70.8,75.4,70.7,72.1,2.7,86
2026-04-09,37539,2704802,71.7,73.3,71.0,73.3,1.2,40
2026-04-10,59559,4337369,73.6,74.2,71.8,72.2,-1.1,46
2026-04-13,97260,7246504,72.2,77.5,71.5,73.8,1.6,80
2026-04-14,44018,3299427,74.9,75.7,74.0,74.1,0.3,43
2026-04-15,47741,3667254,76.0,78.1,76.0,76.1,2.0,49
2026-04-16,130209,10420890,76.1,83.0,76.1,79.7,3.6,130
2026-04-17,122203,10225487,81.0,87.0,80.0,86.2,6.5,403
2026-04-20,215510,20072664,90.0,94.8,86.8,94.8,8.6,336
