date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,359694,19345611,34.037327,34.037327,33.10052,33.350335,-0.062454,173
2015-01-06,1814432,100960898,33.162974,35.598672,33.162974,35.161496,1.811161,897
2015-01-07,578842,32659952,34.349596,35.910941,34.349596,35.22395,0.062454,364
2015-01-08,940867,54555727,35.910941,36.910202,35.473765,35.72358,0.49963,533
2015-01-09,2563085,153699845,36.035849,38.221732,35.536219,38.221732,2.498152,1178
2015-01-12,1734764,108374168,38.658909,39.970439,38.096825,38.846271,0.624539,1004
2015-01-13,1034698,64051632,39.220993,39.65817,37.909463,38.159279,-0.686992,622
2015-01-14,985008,60133388,38.034371,38.971178,37.534741,38.159279,0.0,477
2015-01-15,488111,29583856,38.096825,38.284186,37.597194,38.034371,-0.124908,286
2015-01-16,1100591,65589528,37.659648,38.034371,36.22321,36.847749,-1.186622,540
2015-01-19,501452,29396391,36.972656,37.222471,36.22321,36.722841,-0.124908,309
2015-01-20,690190,41947643,36.722841,38.846271,36.722841,38.846271,2.12343,431
2015-01-21,270015,16556415,38.721363,38.721363,38.034371,38.409094,-0.437177,191
2015-01-22,276485,17016384,38.783817,38.783817,38.096825,38.096825,-0.312269,171
2015-01-23,385071,23505731,38.284186,38.534002,37.597194,38.096825,0.0,240
2015-01-26,441154,26597567,38.221732,38.221732,37.222471,37.971917,-0.124908,243
2015-01-27,269345,16366873,37.971917,38.471548,37.472287,38.221732,0.249815,147
2015-01-28,285337,17554622,38.721363,38.908724,37.84701,38.534002,0.31227,165
2015-01-29,178053,10932245,38.534002,38.596455,38.096825,38.471548,-0.062454,105
2015-01-30,229554,14042947,38.534002,38.596455,37.909463,38.409094,-0.062454,107
2015-02-02,425719,25698183,38.34664,38.34664,37.409833,38.096825,-0.312269,213
2015-02-03,123065,7429816,37.534741,37.971917,37.534741,37.971917,-0.124908,80
2015-02-04,534041,32855605,38.221732,39.033632,37.659648,38.596455,0.624538,278
2015-02-05,395900,24115527,38.658909,38.658909,37.597194,38.096825,-0.49963,170
2015-02-06,286000,17456400,38.096825,38.534002,37.84701,38.221732,0.124907,170
2015-02-09,288041,17571160,38.534002,38.534002,37.722102,37.722102,-0.49963,167
2015-02-10,181921,10976260,37.784556,38.034371,37.597194,37.597194,-0.124908,95
2015-02-11,224000,13573500,37.597194,38.159279,37.534741,37.659648,0.062454,135
2015-02-12,239000,14310400,37.659648,37.784556,36.972656,37.534741,-0.124907,151
2015-02-13,406981,24516066,37.534741,37.971917,37.409833,37.597194,0.062453,132
2015-02-24,274677,16653251,38.096825,38.096825,37.597194,37.597194,0.0,118
2015-02-25,252647,15428306,38.34664,38.34664,37.84701,38.034371,0.437177,128
2015-02-26,1130791,72352174,38.409094,40.657431,38.221732,40.657431,2.62306,456
2015-03-02,1402693,93428460,41.594238,42.156323,40.657431,42.156323,1.498892,847
2015-03-03,499266,33303905,41.844053,41.968961,41.281969,41.594238,-0.562085,331
2015-03-04,303575,20132150,41.344423,41.844053,41.094608,41.219515,-0.374723,191
2015-03-05,584466,39247273,41.219515,42.468592,40.9697,42.031415,0.8119,356
2015-03-06,466928,31333309,41.844053,42.406138,41.531784,41.531784,-0.499631,258
