date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,30581007,692543088,14.055429,14.367772,13.930492,14.367772,0.530983,8047
2015-01-06,50767924,1182646601,14.399007,14.711349,14.336538,14.336538,-0.031234,12277
2015-01-07,51527061,1216460411,14.617647,14.92999,14.492709,14.680115,0.343577,11343
2015-01-08,48550596,1147522456,14.92999,14.961224,14.399007,14.742584,0.062469,9587
2015-01-09,48581709,1169014116,14.742584,15.304801,14.648881,15.304801,0.562217,10122
2015-01-12,27895671,680785788,15.304801,15.460972,15.054927,15.117395,-0.187406,7132
2015-01-13,37891873,936718176,15.336035,15.554675,15.273567,15.398504,0.281109,8189
2015-01-14,25786995,633935157,15.58591,15.58591,15.14863,15.429738,0.031234,5768
2015-01-15,25822075,625818008,15.304801,15.336035,14.992458,15.117395,-0.312343,6754
2015-01-16,32381257,790761892,15.304801,15.460972,14.92999,15.179864,0.062469,8507
2015-01-19,23863926,568808191,14.992458,15.117395,14.711349,14.711349,-0.468515,5937
2015-01-20,14923864,356241691,14.805052,14.992458,14.805052,14.898755,0.187406,3889
2015-01-21,20284804,492903719,15.054927,15.273567,15.023692,15.179864,0.281109,5363
2015-01-22,13569496,329099315,15.179864,15.242332,15.054927,15.179864,0.0,3715
2015-01-23,20061237,487809450,15.211098,15.336035,15.023692,15.179864,0.0,4908
2015-01-26,18260378,449399112,15.242332,15.492207,15.242332,15.304801,0.124937,4838
2015-01-27,12250655,298418225,15.460972,15.492207,15.023692,15.14863,-0.156171,4158
2015-01-28,12392553,294993086,14.992458,15.086161,14.773818,14.836287,-0.312343,4084
2015-01-29,34487702,808908506,14.836287,14.961224,14.399007,14.617647,-0.21864,10024
2015-01-30,27009153,641729800,14.680115,15.117395,14.555178,15.117395,0.499748,7468
2015-02-02,22314913,517910649,14.836287,14.867521,14.305304,14.430241,-0.687154,6445
2015-02-03,19770211,448769243,14.055429,14.336538,14.055429,14.242835,-0.187406,5783
2015-02-04,28778880,651908711,13.930492,14.336538,13.930492,14.336538,0.093703,7342
2015-02-05,17629116,408827900,14.555178,14.586412,14.399007,14.461475,0.124937,5030
2015-02-06,48399841,1094774735,14.305304,14.305304,13.961727,14.117898,-0.343577,21043
2015-02-09,32564674,718101251,13.992961,13.992961,13.680618,13.680618,-0.43728,9669
2015-02-10,28558755,634580792,13.618149,14.117898,13.618149,13.743087,0.062469,9152
2015-02-11,15952235,354377070,13.868024,14.024195,13.774321,13.805555,0.062468,4529
2015-02-12,18036608,405227921,13.930492,14.117898,13.899258,13.992961,0.187406,6094
2015-02-13,15599289,350846501,13.992961,14.117898,13.899258,14.024195,0.031234,4955
2015-02-24,18106856,409024980,14.117898,14.274069,14.024195,14.024195,0.0,5122
2015-02-25,20004321,456711182,14.055429,14.461475,14.055429,14.336538,0.312343,5830
2015-02-26,13843837,316990921,14.211601,14.430241,14.149132,14.367772,0.031234,3687
2015-03-02,13384378,305046992,14.367772,14.399007,14.055429,14.305304,-0.062468,3793
2015-03-03,15066572,346247282,14.430241,14.430241,14.180367,14.430241,0.124937,3896
2015-03-04,27373705,612302870,14.242835,14.305304,13.774321,13.805555,-0.624686,6864
2015-03-05,46972083,1000579393,13.743087,13.805555,13.055932,13.180869,-0.624686,10467
2015-03-06,21705966,463471089,13.243338,13.493212,13.212104,13.430744,0.249875,4966
2015-03-09,11879489,253872641,13.368275,13.461978,13.212104,13.399509,-0.031235,2903
2015-03-10,11030286,235077837,13.524447,13.524447,13.212104,13.212104,-0.187405,2951
2015-03-11,21942630,469171262,13.305807,13.555681,13.212104,13.212104,0.0,5207
2015-03-12,16317944,346824351,13.337041,13.399509,13.212104,13.212104,0.0,3598
2015-03-13,35185067,774571341,13.399509,14.117898,13.305807,13.680618,0.468514,8259
2015-03-16,19998836,448102544,14.055429,14.180367,13.868024,13.868024,0.187406,4399
2015-03-17,38611257,873360853,14.086664,14.336538,13.868024,14.055429,0.187405,8464
2015-03-18,25390546,574818783,14.242835,14.274069,14.055429,14.180367,0.124938,5548
2015-03-19,19278414,431544435,14.180367,14.180367,13.868024,13.930492,-0.249875,4416
2015-03-20,18617952,416429043,13.961727,14.117898,13.899258,13.899258,-0.031234,4115
2015-03-23,19553210,434313420,14.086664,14.086664,13.680618,13.743087,-0.156171,4882
2015-03-24,43398651,985850407,13.930492,14.555178,13.930492,14.399007,0.65592,9891
2015-03-25,18322285,420508562,14.461475,14.492709,14.149132,14.180367,-0.21864,4336
2015-03-26,22369622,495167183,14.055429,14.086664,13.680618,13.868024,-0.312343,4905
2015-03-27,20919980,453533879,13.680618,13.743087,13.430744,13.461978,-0.406046,4485
2015-03-30,11813225,260768690,13.743087,13.868024,13.680618,13.680618,0.21864,3174
2015-03-31,32249680,732836677,13.868024,14.367772,13.805555,14.336538,0.65592,8213
2015-04-01,32126894,737408062,14.305304,14.555178,14.055429,14.430241,0.093703,7256
2015-04-02,19591665,449721046,14.274069,14.461475,14.211601,14.367772,-0.062469,4393
2015-04-07,37182165,875466199,14.367772,14.961224,14.242835,14.617647,0.249875,8507
2015-04-08,20576873,482536615,14.617647,14.742584,14.555178,14.648881,0.031234,4697
2015-04-09,46670950,1136982254,14.992458,15.398504,14.992458,14.992458,0.343577,11117
2015-04-10,19580501,468690707,15.054927,15.14863,14.805052,15.023692,0.031234,4916
2015-04-13,46748666,1160371032,15.179864,15.742081,15.023692,15.648378,0.624686,10769
2015-04-14,22810684,564538130,15.648378,15.710847,15.242332,15.304801,-0.343577,5270
2015-04-15,28075884,694461679,15.36727,15.773315,15.179864,15.211098,-0.093703,7161
2015-04-16,32057912,766184238,15.023692,15.086161,14.680115,15.086161,-0.124937,6117
2015-04-17,20043688,476482708,15.054927,15.211098,14.680115,14.711349,-0.374812,4410
2015-04-20,17549266,410167639,14.555178,14.92999,14.399007,14.492709,-0.21864,4297
2015-04-21,15302044,360044798,14.617647,14.92999,14.492709,14.867521,0.374812,4280
2015-04-22,14449425,344640857,14.867521,15.117395,14.711349,14.742584,-0.124937,3920
2015-04-23,15150513,365696112,14.805052,15.242332,14.742584,15.054927,0.312343,4941
2015-04-24,29116523,688270496,14.92999,15.14863,14.430241,14.992458,-0.062469,7248
2015-04-27,18874044,452165332,15.117395,15.179864,14.805052,14.836287,-0.156171,5319
2015-04-28,31586909,774855170,14.867521,15.523441,14.867521,15.460972,0.624685,8719
2015-04-29,15656972,382830729,15.460972,15.460972,15.086161,15.117395,-0.343577,5342
2015-04-30,11717633,283778742,15.054927,15.242332,14.992458,15.086161,-0.031234,3546
2015-05-04,16478748,387045404,15.086161,15.086161,14.523944,14.523944,-0.562217,4763
2015-05-05,12538119,290320487,14.680115,14.680115,14.367772,14.399007,-0.124937,3448
2015-05-06,46302219,1010262884,14.242835,14.305304,13.399509,13.399509,-0.999498,9234
2015-05-07,18792927,406439942,13.399509,13.680618,13.274572,13.493212,0.093703,5563
2015-05-08,22422057,487771758,13.868024,13.868024,13.368275,13.430744,-0.062468,5905
2015-05-11,9110580,196798265,13.618149,13.680618,13.368275,13.399509,-0.031235,2848
2015-05-12,9689608,211714156,13.493212,13.992961,13.430744,13.930492,0.530983,3046
