date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,76000,2399050,16.160585,16.211404,15.957307,16.109765,0.050819,47
2015-01-06,43000,1357500,16.084356,16.084356,15.982717,16.058946,-0.050819,29
2015-01-07,128100,4108000,16.058946,16.440092,16.058946,16.338453,0.279507,77
2015-01-08,165025,5368713,16.363863,16.668779,16.363863,16.490911,0.152458,108
2015-01-09,140000,4581100,16.643369,16.694189,16.490911,16.56714,0.076229,77
2015-01-12,84100,2715410,16.516321,16.56714,16.160585,16.160585,-0.406555,54
2015-01-13,51000,1630850,16.160585,16.414682,16.160585,16.211404,0.050819,21
2015-01-14,50000,1596250,16.160585,16.262224,16.160585,16.211404,0.0,25
2015-01-15,63000,1992550,16.058946,16.236814,16.058946,16.058946,-0.152458,29
2015-01-16,55025,1726680,16.058946,16.058946,15.804849,15.855668,-0.203278,45
2015-01-19,42000,1310550,15.855668,15.881078,15.804849,15.804849,-0.050819,27
2015-01-20,21000,660800,15.804849,16.033536,15.804849,16.033536,0.228687,17
2015-01-21,21000,663100,16.109765,16.109765,15.957307,16.058946,0.02541,18
2015-01-22,40000,1272300,16.058946,16.211404,16.058946,16.185994,0.127048,25
2015-01-23,66000,2089250,16.262224,16.262224,16.008126,16.033536,-0.152458,37
2015-01-26,30000,942600,16.033536,16.033536,15.804849,15.881078,-0.152458,16
2015-01-27,26000,813400,15.881078,15.931897,15.881078,15.906487,0.025409,16
2015-01-28,32000,1011000,15.982717,16.160585,15.982717,16.058946,0.152459,18
2015-01-29,17000,535200,16.008126,16.008126,15.957307,16.008126,-0.05082,14
2015-01-30,7000,219500,16.008126,16.008126,15.855668,15.906487,-0.101639,7
2015-02-02,18000,563000,15.830258,16.058946,15.830258,15.855668,-0.050819,17
2015-02-03,14000,440850,15.855668,16.084356,15.804849,16.084356,0.228688,14
2015-02-04,18000,567700,16.008126,16.135175,15.906487,16.109765,0.025409,15
2015-02-05,32000,1010800,16.160585,16.160585,15.957307,16.109765,0.0,24
2015-02-06,14001,442181,16.135175,16.135175,16.008126,16.008126,-0.101639,12
2015-02-09,18000,568200,16.008126,16.109765,16.008126,16.008126,0.0,10
2015-02-10,40000,1272800,16.185994,16.236814,16.084356,16.211404,0.203278,31
2015-02-11,72000,2308200,16.465501,16.490911,16.160585,16.211404,0.0,43
2015-02-12,21000,665600,16.109765,16.185994,16.058946,16.084356,-0.127048,17
2015-02-13,13000,413050,16.160585,16.211404,16.109765,16.160585,0.076229,8
2015-02-24,41000,1306350,16.262224,16.262224,16.084356,16.185994,0.025409,19
2015-02-25,76000,2411600,16.185994,16.262224,16.058946,16.084356,-0.101638,38
2015-02-26,5000,158400,16.058946,16.160585,16.058946,16.109765,0.025409,5
2015-03-02,57000,1813350,16.109765,16.262224,16.109765,16.211404,0.101639,42
2015-03-03,530100,17680944,16.313043,17.227793,16.313043,17.100745,0.889341,316
2015-03-04,335025,11335785,17.227793,17.48189,16.922876,17.075335,-0.02541,202
2015-03-05,133000,4410800,17.049925,17.049925,16.795828,16.897467,-0.177868,102
2015-03-06,116020,3898326,16.973696,17.380251,16.821238,17.278613,0.381146,74
2015-03-09,229000,7802900,17.278613,17.431071,17.151564,17.176974,-0.101639,143
2015-03-10,212000,7054600,17.049925,17.075335,16.719599,16.719599,-0.457375,127
2015-03-11,119010,3904776,16.719599,16.770418,16.56714,16.668779,-0.05082,74
