date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2017-10-03,90400,3689610,28.244795,28.690339,27.002672,27.205192,-1.485147,60
2017-10-05,57700,2146628,27.549476,27.002672,23.627338,24.234898,-2.970294,36
2017-10-06,85900,2884510,25.112485,23.829858,22.148941,22.952271,-1.282627,49
2017-10-11,51100,1653390,22.668743,22.952271,21.602137,21.737151,-1.21512,26
2017-10-12,17000,541750,21.845161,21.669644,21.379365,21.467124,-0.270027,10
2017-10-13,46000,1476290,21.514379,21.93292,21.602137,21.737151,0.270027,20
2017-10-16,42000,1315700,21.662893,21.737151,20.792057,20.927071,-0.81008,20
2017-10-17,49490,1494901,21.149843,20.859564,20.184497,20.184497,-0.742574,26
2017-10-18,8200,243960,20.393768,20.252004,19.91447,20.11699,-0.067507,8
2017-10-19,34200,994780,20.083237,19.91447,19.441924,19.61069,-0.5063,20
2017-10-20,6000,174940,19.637693,19.71195,19.637693,19.678197,0.067507,4
2017-10-23,7620,220930,19.684948,19.61069,19.50943,19.576937,-0.10126,10
2017-10-24,70000,2033500,19.570186,19.644444,19.576937,19.576937,0.0,28
2017-10-25,16099,472330,19.61069,19.981977,19.644444,19.981977,0.40504,12
2017-10-26,96399,2906184,19.80646,20.603039,20.252004,20.31276,0.330783,46
2017-10-27,10300,308750,20.353264,20.353264,20.184497,20.184497,-0.128263,6
2017-10-30,27500,823550,20.238502,20.31951,20.11699,20.252004,0.067507,14
2017-10-31,8500,254750,20.21825,20.252004,20.184497,20.252004,0.0,7
2017-11-01,9300,280260,20.231752,20.387017,20.31951,20.387017,0.135013,4
2017-11-02,8200,247640,20.346513,20.387017,20.387017,20.387017,0.0,8
2017-11-03,15000,451110,20.387017,20.326261,20.252004,20.31951,-0.067507,13
2017-11-06,5000,150800,20.299258,20.387017,20.31951,20.31951,0.0,4
2017-11-07,8000,241000,20.360014,20.360014,20.252004,20.31951,0.0,8
2017-11-08,4600,138400,20.339762,20.31951,20.252004,20.31951,0.0,5
2017-11-09,11619,351193,20.31276,20.454524,20.387017,20.387017,0.067507,10
2017-11-10,0,0,30.23,20.454524,20.387017,20.387017,0.0,0
2017-11-13,10000,302850,20.407269,20.488277,20.387017,20.454524,0.067507,7
2017-11-14,8542,258722,20.447773,20.52203,20.31951,20.454524,0.0,7
2017-11-15,3000,91050,20.447773,20.589537,20.387017,20.488277,0.033753,3
2017-11-16,7000,212600,20.488277,20.52203,20.454524,20.52203,0.033753,6
2017-11-17,14000,423260,20.501778,20.52203,20.252004,20.252004,-0.270026,9
2017-11-20,18500,553950,20.407269,20.31951,20.11699,20.184497,-0.067507,15
2017-11-21,5000,150100,20.2115,20.285757,20.252004,20.285757,0.10126,2
2017-11-22,3000,90070,20.265505,20.272256,20.265505,20.272256,-0.013501,3
2017-11-23,5000,150040,20.265505,20.265505,20.252004,20.252004,-0.020252,3
2017-11-24,4000,120000,20.258754,20.252004,20.252004,20.252004,0.0,3
2017-11-27,0,0,30.0,20.252004,20.252004,20.252004,0.0,0
2017-11-28,3000,90300,20.252004,20.31951,20.31951,20.31951,0.067506,3
2017-11-29,6881,206518,20.31951,20.31951,20.252004,20.31951,0.0,3
2017-11-30,1000,30010,20.258754,20.258754,20.258754,20.258754,-0.060756,1
2017-12-01,7000,209020,20.258754,20.197998,20.11699,20.197998,-0.060756,5
2017-12-04,3000,90000,20.157494,20.252004,20.252004,20.252004,0.054006,2
2017-12-05,6000,179600,20.252004,20.252004,20.150744,20.150744,-0.10126,6
2017-12-06,17050,505217,20.204749,20.11699,19.91447,19.981977,-0.168767,13
2017-12-07,6950,205120,20.002229,19.981977,19.91447,19.981977,0.0,3
2017-12-08,6300,186780,19.921221,20.049484,19.981977,19.981977,0.0,4
2017-12-11,7000,207850,20.01573,20.11699,19.981977,19.981977,0.0,5
2017-12-12,0,0,29.69,20.11699,19.981977,19.981977,0.0,0
2017-12-13,0,0,29.69,20.11699,19.981977,19.981977,0.0,0
2017-12-14,5000,147410,20.042733,20.11699,19.846964,19.91447,-0.067507,4
2017-12-15,0,0,29.48,20.11699,19.846964,19.91447,0.0,0
2017-12-18,7000,203250,19.900969,19.644444,19.576937,19.644444,-0.270026,5
2017-12-19,4000,115100,19.60394,19.441924,19.374417,19.441924,-0.20252,3
2017-12-20,6700,194000,19.428422,19.576937,19.50943,19.576937,0.135013,4
2017-12-21,4000,115250,19.549934,19.475677,19.374417,19.475677,-0.10126,2
2017-12-22,3000,87000,19.448674,19.576937,19.576937,19.576937,0.10126,2
2017-12-25,0,0,29.0,19.576937,19.576937,19.576937,0.0,0
2017-12-26,2000,57800,19.576937,19.50943,19.50943,19.50943,-0.067507,1
2017-12-27,0,0,28.9,19.50943,19.50943,19.50943,0.0,0
2017-12-28,0,0,28.9,19.50943,19.50943,19.50943,0.0,0
2017-12-29,1000,28500,19.50943,19.239404,19.239404,19.239404,-0.270026,1
2018-01-02,0,0,28.5,19.239404,19.239404,19.239404,0.0,0
2018-01-03,0,0,28.5,19.239404,19.239404,19.239404,0.0,0
2018-01-04,2000,57100,19.239404,19.30691,19.239404,19.239404,0.0,2
2018-01-05,4200,119400,19.273157,19.239404,19.171897,19.239404,0.0,3
2018-01-08,0,0,28.43,19.239404,19.171897,19.239404,0.0,0
2018-01-09,3000,85600,19.192149,19.30691,19.239404,19.239404,0.0,2
2018-01-10,5200,148430,19.259656,19.374417,19.239404,19.30691,0.067506,5
2018-01-11,6200,175328,19.266406,19.266406,18.90187,19.266406,-0.040504,4
2018-01-12,5800,164480,19.090889,19.30691,19.036884,19.30691,0.040504,6
2018-01-15,17000,479200,19.144894,19.10439,18.90187,19.036884,-0.270026,8
2018-01-16,11000,310200,19.030133,19.10439,18.969377,19.036884,0.0,4
2018-01-17,0,0,28.2,19.10439,18.969377,19.036884,0.0,0
2018-01-18,13000,366850,19.036884,19.10439,18.969377,19.036884,0.0,5
2018-01-19,5000,140950,19.050385,19.070637,18.969377,19.070637,0.033753,2
2018-01-22,10000,280800,19.030133,19.036884,18.90187,19.036884,-0.033753,4
2018-01-23,6000,168900,18.955876,19.036884,18.969377,18.969377,-0.067507,2
2018-01-24,9000,254850,19.00313,19.239404,19.00313,19.239404,0.270027,3
2018-01-25,0,0,28.32,19.239404,19.00313,19.239404,0.0,0
2018-01-26,0,0,28.32,19.239404,19.00313,19.239404,0.0,0
2018-01-29,5000,141900,19.117892,19.239404,19.10439,19.10439,-0.135014,3
2018-01-30,0,0,28.38,19.239404,19.10439,19.10439,0.0,0
2018-01-31,0,0,28.38,19.239404,19.10439,19.10439,0.0,0
2018-02-01,7350,205600,19.158396,18.969377,18.834364,18.969377,-0.135013,6
2018-02-02,0,0,27.97,18.969377,18.834364,18.969377,0.0,0
2018-02-05,2000,55600,18.881618,18.766857,18.766857,18.766857,-0.20252,1
2018-02-06,4200,116460,18.766857,18.766857,18.69935,18.766857,0.0,3
2018-02-07,0,0,27.73,18.766857,18.69935,18.766857,0.0,0
2018-02-08,7850,219000,18.719602,18.90187,18.564337,18.564337,-0.20252,4
2018-02-09,10000,275400,18.834364,18.631843,18.429323,18.429323,-0.135014,5
2018-02-12,0,0,27.54,18.631843,18.429323,18.429323,0.0,0
2018-02-21,0,0,27.54,18.631843,18.429323,18.429323,0.0,0
2018-02-22,10200,285600,18.591339,18.90187,18.90187,18.90187,0.472547,5
2018-02-23,0,0,28.0,18.90187,18.90187,18.90187,0.0,0
2018-02-26,3000,84600,18.90187,19.036884,19.036884,19.036884,0.135014,1
2018-02-27,6000,169000,19.036884,19.070637,18.969377,19.070637,0.033753,3
2018-03-01,3000,84400,19.016632,19.036884,18.969377,19.036884,-0.033753,2
2018-03-02,3000,84600,18.989629,19.036884,19.036884,19.036884,0.0,2
2018-03-05,0,0,28.2,19.036884,19.036884,19.036884,0.0,0
2018-03-06,2500,70520,19.036884,19.10439,18.969377,19.10439,0.067506,4
2018-03-07,1200,33960,19.043634,19.10439,19.10439,19.10439,0.0,2
2018-03-08,1000,28300,19.10439,19.10439,19.10439,19.10439,0.0,1
2018-03-09,3600,101220,19.10439,19.036884,18.969377,19.036884,-0.067506,2
2018-03-12,5000,140050,18.982878,18.935624,18.90187,18.90187,-0.135014,4
2018-03-13,0,0,28.01,18.935624,18.90187,18.90187,0.0,0
2018-03-14,4000,111920,18.908621,18.908621,18.834364,18.90187,0.0,4
2018-03-15,0,0,27.98,18.908621,18.834364,18.90187,0.0,0
2018-03-16,1000,28100,18.888369,18.969377,18.969377,18.969377,0.067507,1
2018-03-19,6500,180500,18.969377,18.834364,18.69935,18.766857,-0.20252,5
2018-03-20,1000,27800,18.746605,18.766857,18.766857,18.766857,0.0,1
2018-03-21,7000,195200,18.766857,18.90187,18.766857,18.90187,0.135013,3
2018-03-22,0,0,27.89,18.90187,18.766857,18.90187,0.0,0
2018-03-23,18500,520755,18.827613,19.239404,18.834364,19.036884,0.135014,10
2018-03-26,7000,197200,19.00313,19.036884,18.969377,19.036884,0.0,5
2018-03-27,3000,84600,19.016632,19.036884,19.036884,19.036884,0.0,1
2018-03-28,2200,62210,19.036884,19.10439,19.070637,19.070637,0.033753,3
2018-03-29,1000,28300,19.090889,19.10439,19.10439,19.10439,0.033753,1
2018-03-30,5300,149430,19.10439,19.036884,18.969377,19.036884,-0.067506,6
2018-04-02,4000,113200,19.030133,19.10439,19.10439,19.10439,0.067506,3
2018-04-03,1000,28300,19.10439,19.10439,19.10439,19.10439,0.0,1
2018-04-09,1000,28300,19.10439,19.10439,19.10439,19.10439,0.0,1
2018-04-10,1000,28010,19.10439,18.908621,18.908621,18.908621,-0.195769,1
2018-04-11,12100,338930,18.908621,18.969377,18.90187,18.90187,-0.006751,6
2018-04-12,2000,55800,18.908621,18.834364,18.834364,18.834364,-0.067506,2
2018-04-13,400,11200,18.834364,18.90187,18.90187,18.90187,0.067506,1
2018-04-16,1000,28000,18.90187,18.90187,18.90187,18.90187,0.0,1
2018-04-17,0,0,28.0,18.90187,18.90187,18.90187,0.0,0
2018-04-18,0,0,28.0,18.90187,18.90187,18.90187,0.0,0
2018-04-19,2000,56200,18.90187,18.969377,18.969377,18.969377,0.067507,1
2018-04-20,1000,28000,18.969377,18.90187,18.90187,18.90187,-0.067507,1
2018-04-23,1676,47115,18.90187,19.036884,18.969377,19.036884,0.135014,4
2018-04-24,10200,282960,18.976128,18.834364,18.564337,18.766857,-0.270027,5
2018-04-25,5900,162010,18.726353,18.766857,18.49683,18.564337,-0.20252,6
2018-04-26,10000,271486,18.537334,18.564337,18.226803,18.280809,-0.283528,7
2018-04-27,6000,164280,18.328063,18.49683,18.469827,18.49683,0.216021,2
2018-04-30,9000,243600,18.483329,18.361817,18.226803,18.226803,-0.270027,6
2018-05-02,4150,111750,18.274058,18.226803,18.159297,18.226803,0.0,3
2018-05-03,4000,107900,18.179549,18.226803,18.159297,18.159297,-0.067506,2
2018-05-04,0,0,26.98,18.226803,18.159297,18.159297,0.0,0
