date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-09-28,195919,8618865,0.0,48.0,42.1,46.0,0.0,214
2023-10-02,201700,8502196,41.134088,41.330455,37.823912,38.338205,-4.67539,171
2023-10-03,55896,2248121,39.413544,39.086267,37.262865,37.262865,-1.07534,77
2023-10-04,37989,1527199,37.608844,37.730404,36.468048,37.636896,0.374031,33
2023-10-05,41587,1661223,37.590142,37.777158,37.122603,37.496634,-0.140262,59
2023-10-06,84783,3327081,37.356372,37.403126,36.421294,36.655064,-0.84157,80
2023-10-11,51914,2039258,36.692467,37.403126,36.37454,36.655064,0.0,55
2023-10-12,38247,1496778,36.72987,37.356372,36.37454,36.468048,-0.187016,35
2023-10-13,18127,711369,36.589608,37.029095,36.327786,36.468048,0.0,16
2023-10-16,6975,273840,36.692467,37.029095,36.655064,36.655064,0.187016,8
2023-10-17,4875,192281,36.711169,36.982341,36.655064,36.982341,0.327277,9
2023-10-18,20301,810853,36.879483,37.730404,36.888833,37.590142,0.607801,28
2023-10-19,13007,526510,37.347022,38.151189,37.777158,38.151189,0.561047,22
2023-10-20,45804,1856635,37.851964,38.805744,37.309619,37.870665,-0.280524,32
2023-10-23,26551,1088953,37.898718,38.852498,37.68365,38.852498,0.981833,26
2023-10-24,19413,786862,38.347555,38.338205,37.730404,37.964173,-0.888325,15
2023-10-25,13230,534316,37.898718,38.52522,37.68365,37.68365,-0.280523,13
2023-10-26,21788,873777,37.767807,37.777158,37.262865,37.777158,0.093508,21
2023-10-27,18453,746622,37.496634,38.104435,37.44988,37.964173,0.187015,18
2023-10-30,7712,315769,37.833262,38.478466,38.104435,38.151189,0.187016,13
2023-10-31,36161,1462144,38.291451,38.338205,37.44988,37.590142,-0.561047,29
2023-11-01,1725,69492,37.80521,38.197943,37.403126,38.104435,0.514293,9
2023-11-02,20177,823712,37.674299,38.478466,38.010927,38.478466,0.374031,22
2023-11-03,9449,387056,38.16989,38.52522,38.057681,38.478466,0.0,12
2023-11-06,23691,964760,38.300801,38.478466,37.964173,38.244697,-0.233769,24
2023-11-07,6936,282133,38.076383,38.244697,37.917419,38.244697,0.0,7
2023-11-08,3944,160112,38.03898,38.291451,37.917419,38.104435,-0.140262,14
2023-11-09,47866,1897278,37.964173,37.964173,36.60831,37.356372,-0.748063,62
2023-11-10,10607,418782,37.066498,37.216111,36.748572,37.216111,-0.140261,16
2023-11-13,23642,933270,36.916886,37.169357,36.701818,37.169357,-0.046754,24
2023-11-14,11692,460861,36.916886,37.169357,36.655064,36.935587,-0.23377,31
2023-11-15,4293,169483,36.860781,37.029095,36.748572,37.029095,0.093508,16
2023-11-16,23938,941751,36.916886,36.888833,36.60831,36.888833,-0.140262,33
2023-11-17,24933,978017,36.785975,36.842079,36.468048,36.842079,-0.046754,38
2023-11-20,21084,828410,36.683116,36.888833,36.60831,36.701818,-0.140261,27
2023-11-21,6936,271468,36.739221,36.795326,36.514802,36.795326,0.093508,17
2023-11-22,26136,1019944,36.598959,36.795326,36.37454,36.60831,-0.187016,30
2023-11-23,7410,289651,36.48675,36.60831,36.468048,36.60831,0.0,15
2023-11-24,107770,4253175,36.552205,37.543388,36.514802,37.543388,0.935078,64
2023-11-27,91420,3714928,36.907535,38.805744,37.122603,37.823912,0.280524,63
2023-11-28,44356,1822173,38.001576,39.179775,38.104435,38.712236,0.888324,28
2023-11-29,40834,1688114,38.413011,38.992759,38.244697,38.946005,0.233769,36
