date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,710968,15603444,13.583563,13.583563,13.429903,13.491367,0.0,298
2015-01-06,1783286,38579944,13.399171,13.491367,13.184047,13.214779,-0.276588,595
2015-01-07,741941,16044569,13.214779,13.368439,13.153314,13.337707,0.122928,289
2015-01-08,1278236,27905225,13.399171,13.491367,13.337707,13.368439,0.030732,477
2015-01-09,1674771,36745441,13.522099,13.552831,13.368439,13.522099,0.15366,563
2015-01-12,2256601,49873903,13.522099,13.706491,13.429903,13.614295,0.092196,577
2015-01-13,2230248,49489263,13.706491,13.706491,13.522099,13.645027,0.030732,789
2015-01-14,1509565,33483061,13.675759,13.706491,13.583563,13.645027,0.0,380
2015-01-15,1596847,35293543,13.645027,13.675759,13.491367,13.522099,-0.122928,447
2015-01-16,1891664,41346672,13.522099,13.522099,13.368439,13.399171,-0.122928,510
2015-01-19,1507400,33043847,13.522099,13.552831,13.399171,13.429903,0.030732,349
2015-01-20,1511229,33372609,13.460635,13.614295,13.399171,13.552831,0.122928,372
2015-01-21,3106816,69365616,13.645027,13.890884,13.552831,13.706491,0.15366,846
2015-01-22,2480178,55428392,13.767955,13.798687,13.645027,13.706491,0.0,742
2015-01-23,3498145,78789482,13.798687,13.98308,13.706491,13.829419,0.122928,1255
2015-01-26,2633130,59087437,13.829419,13.952348,13.675759,13.706491,-0.122928,732
2015-01-27,1863408,41800894,13.706491,13.860151,13.706491,13.767955,0.061464,639
2015-01-28,1813387,40692164,13.737223,13.890884,13.706491,13.767955,0.0,514
2015-01-29,1871055,41983729,13.767955,13.890884,13.675759,13.798687,0.030732,478
2015-01-30,1372365,30624514,13.798687,13.798687,13.645027,13.706491,-0.092196,453
2015-02-02,1388897,30726954,13.614295,13.645027,13.552831,13.583563,-0.122928,522
2015-02-03,1182699,26255185,13.583563,13.737223,13.552831,13.583563,0.0,532
2015-02-04,1195106,26648585,13.645027,13.767955,13.614295,13.614295,0.030732,425
2015-02-05,739234,16441714,13.614295,13.737223,13.614295,13.675759,0.061464,252
2015-02-06,764672,17057877,13.675759,13.767955,13.614295,13.706491,0.030732,239
2015-02-09,917943,20504474,13.645027,13.767955,13.645027,13.767955,0.061464,233
2015-02-10,730292,16357207,13.767955,13.829419,13.737223,13.767955,0.0,229
2015-02-11,1465376,32687857,13.767955,13.798687,13.583563,13.675759,-0.092196,468
2015-02-12,1406338,30967747,13.645027,13.675759,13.460635,13.460635,-0.215124,426
2015-02-13,1921288,42020625,13.429903,13.522099,13.399171,13.460635,0.0,593
2015-02-24,916742,20237601,13.522099,13.675759,13.522099,13.645027,0.184392,343
2015-02-25,1421350,31412026,13.645027,13.737223,13.522099,13.583563,-0.061464,483
2015-02-26,1398091,30722785,13.645027,13.645027,13.399171,13.399171,-0.184392,732
2015-03-02,1535546,33266088,13.429903,13.429903,13.214779,13.276243,-0.122928,513
2015-03-03,1714267,36861836,13.214779,13.337707,13.184047,13.214779,-0.061464,538
2015-03-04,725124,15685960,13.184047,13.368439,13.184047,13.276243,0.061464,279
2015-03-05,708098,15367863,13.276243,13.429903,13.214779,13.399171,0.122928,240
2015-03-06,800123,17447619,13.399171,13.429903,13.306975,13.429903,0.030732,245
2015-03-09,1203978,26087317,13.399171,13.491367,13.09185,13.491367,0.061464,396
2015-03-10,1551465,33935634,13.337707,13.522099,13.306975,13.429903,-0.061464,467
2015-03-11,1078878,23555136,13.429903,13.460635,13.306975,13.460635,0.030732,291
2015-03-12,590881,12970897,13.460635,13.522099,13.460635,13.491367,0.030732,188
2015-03-13,830851,18056163,13.491367,13.522099,13.214779,13.306975,-0.184392,291
2015-03-16,933454,20132356,13.245511,13.337707,13.184047,13.276243,-0.030732,436
2015-03-17,1649328,35348357,13.276243,13.399171,13.061118,13.09185,-0.184393,604
2015-03-18,4619968,95653039,13.153314,13.153314,12.538674,12.600138,-0.491712,1891
2015-03-19,1649973,33929185,12.600138,12.723066,12.600138,12.661602,0.061464,722
2015-03-20,2762926,57611961,12.661602,12.968922,12.600138,12.723066,0.061464,1033
2015-03-23,2146298,44968472,12.907458,12.968922,12.753798,12.93819,0.215124,732
2015-03-24,1828400,37821753,12.907458,12.93819,12.600138,12.661602,-0.276588,700
2015-03-25,1845949,37817744,12.661602,12.753798,12.47721,12.569406,-0.092196,660
2015-03-26,904392,18493132,12.507942,12.600138,12.507942,12.600138,0.030732,386
2015-03-27,967649,19763936,12.692334,12.692334,12.507942,12.538674,-0.061464,531
2015-03-30,803465,16368283,12.569406,12.661602,12.47721,12.538674,0.0,308
2015-03-31,732326,15032291,12.569406,12.661602,12.569406,12.63087,0.092196,340
2015-04-01,644014,13253634,12.661602,12.723066,12.569406,12.661602,0.030732,302
2015-04-02,799069,16454660,12.661602,12.723066,12.600138,12.661602,0.0,308
2015-04-07,1302579,26673815,12.692334,12.723066,12.507942,12.600138,-0.061464,505
2015-04-08,2201041,45529436,12.600138,12.815262,12.569406,12.661602,0.061464,674
2015-04-09,2679423,56445292,12.753798,13.122582,12.753798,12.845994,0.184392,1026
2015-04-10,4897861,105582803,12.999654,13.460635,12.999654,13.214779,0.368785,1616
2015-04-13,6029293,133100441,13.337707,13.767955,13.337707,13.675759,0.46098,2450
2015-04-14,3935240,86870230,13.675759,13.675759,13.429903,13.552831,-0.122928,1300
2015-04-15,2306825,50785319,13.522099,13.645027,13.460635,13.491367,-0.061464,934
2015-04-16,3268461,71199049,13.460635,13.552831,13.245511,13.368439,-0.122928,1177
2015-04-17,4161720,91420658,13.337707,13.706491,13.276243,13.552831,0.184392,1502
2015-04-20,6661511,148668291,13.645027,14.259668,13.368439,13.952348,0.399517,2391
2015-04-21,7881650,180871817,14.13674,14.351864,13.890884,13.98308,0.030732,2303
2015-04-22,4341080,99624896,14.13674,14.259668,13.798687,14.075276,0.092196,1631
2015-04-23,4282856,99527693,14.167472,14.413328,14.13674,14.167472,0.092196,1371
2015-04-24,3534424,81373787,14.228936,14.259668,14.044544,14.106008,-0.061464,1505
2015-04-27,4545761,105821153,14.075276,14.536256,14.075276,14.228936,0.122928,2271
2015-04-28,1852563,42702799,14.321132,14.351864,14.075276,14.228936,0.0,898
2015-04-29,2359241,54142705,14.228936,14.2904,13.98308,14.13674,-0.092196,845
2015-04-30,1834000,41987443,14.13674,14.228936,13.890884,14.075276,-0.061464,695
2015-05-04,4602508,108423212,14.259668,14.689917,14.167472,14.44406,0.368784,1775
2015-05-05,2523174,58918667,14.536256,14.566988,14.228936,14.44406,0.0,877
2015-05-06,2952274,68679562,14.259668,14.44406,14.167472,14.382596,-0.061464,1050
2015-05-07,1400279,32335845,14.351864,14.351864,14.106008,14.106008,-0.276588,615
2015-05-08,1594011,36588003,14.13674,14.228936,14.013812,14.167472,0.061464,735
2015-05-11,2537680,57173590,14.2904,14.2904,13.614295,13.645027,-0.522445,1017
2015-05-12,1562353,35202299,13.737223,13.98308,13.706491,13.98308,0.338053,586
2015-05-13,779283,17679171,13.952348,14.044544,13.798687,13.921616,-0.061464,342
2015-05-14,3145962,72588572,14.167472,14.382596,14.075276,14.13674,0.215124,1085
2015-05-15,1448645,33422257,14.259668,14.259668,14.106008,14.106008,-0.030732,504
2015-05-18,903386,20749273,14.106008,14.167472,14.044544,14.13674,0.030732,345
2015-05-19,1947085,45150504,14.13674,14.321132,14.044544,14.2904,0.15366,696
2015-05-20,4437171,105119514,14.321132,14.751381,14.321132,14.536256,0.245856,1586
2015-05-21,2921085,68159874,14.44406,14.44406,14.13674,14.382596,-0.15366,1167
2015-05-22,2228962,51607474,14.351864,14.413328,14.106008,14.13674,-0.245856,1087
2015-05-25,2098013,48055894,14.075276,14.198204,13.921616,14.075276,-0.061464,986
2015-05-26,1422494,32497159,14.13674,14.167472,13.921616,13.98308,-0.092196,840
2015-05-27,1835771,42032560,14.013812,14.198204,13.952348,14.106008,0.122928,1104
2015-05-28,1771128,40569848,14.167472,14.228936,13.98308,14.013812,-0.092196,763
2015-05-29,1240980,28439589,14.044544,14.13674,14.013812,14.013812,0.0,511
2015-06-01,2728966,63148858,14.013812,14.413328,14.013812,14.259668,0.245856,943
2015-06-02,4618979,108475240,14.259668,14.659185,14.198204,14.474792,0.215124,1820
2015-06-03,4466851,102789863,14.566988,14.628453,13.767955,13.921616,-0.553176,1614
2015-06-04,4264933,95866043,13.890884,14.044544,13.552831,13.675759,-0.245857,1068
2015-06-05,2743921,60017781,13.645027,13.645027,13.276243,13.337707,-0.338052,912
2015-06-08,1548406,33577736,13.399171,13.491367,13.09185,13.460635,0.122928,574
2015-06-09,1917116,40793551,13.460635,13.460635,12.907458,12.999654,-0.460981,643
2015-06-10,816727,17546619,13.030386,13.337707,13.030386,13.337707,0.338053,366
2015-06-11,938151,20120285,13.214779,13.337707,13.09185,13.214779,-0.122928,426
2015-06-12,515338,11088117,13.245511,13.276243,13.153314,13.214779,0.0,227
2015-06-15,310056,6645293,13.153314,13.245511,13.122582,13.122582,-0.092197,201
2015-06-16,1389359,29494074,13.09185,13.276243,12.93819,13.061118,-0.061464,404
2015-06-17,1325019,28000194,13.061118,13.184047,12.723066,12.78453,-0.276588,752
2015-06-18,830826,17341946,12.876726,12.907458,12.723066,12.876726,0.092196,396
2015-06-22,784132,16505672,12.876726,13.061118,12.876726,12.876726,0.0,322
2015-06-23,947433,20257232,13.030386,13.245511,13.030386,13.245511,0.368785,506
2015-06-24,477662,10259816,13.245511,13.276243,13.153314,13.153314,-0.092197,209
2015-06-25,600469,12827362,13.153314,13.276243,13.061118,13.061118,-0.092196,290
2015-06-26,561596,12006623,13.09185,13.214779,13.09185,13.122582,0.061464,171
2015-06-29,1767660,36711825,13.061118,13.061118,12.600138,12.78453,-0.338052,691
2015-06-30,983580,20382880,12.661602,12.876726,12.600138,12.876726,0.092196,487
2015-07-01,1089093,22704486,12.815262,12.876726,12.78453,12.815262,-0.061464,386
2015-07-02,2908691,60077812,12.815262,12.876726,12.538674,12.600138,-0.215124,1234
2015-07-03,2141845,43734819,12.63087,12.661602,12.415745,12.569406,-0.030732,696
2015-07-06,1050080,21475331,12.569406,12.661602,12.47721,12.47721,-0.092196,387
2015-07-07,950725,19363525,12.507942,12.63087,12.446477,12.47721,0.0,504
2015-07-08,5042434,98087194,12.47721,12.47721,11.616712,11.862569,-0.614641,1885
2015-07-09,1852373,35217307,11.862569,11.862569,11.43232,11.801105,-0.061464,812
2015-07-13,2097307,40397569,11.801105,11.954765,11.73964,11.801105,0.0,831
2015-07-14,1897286,36535317,11.862569,11.954765,11.770373,11.770373,-0.030732,873
2015-07-15,4966261,93794339,11.708908,11.770373,11.524516,11.58598,-0.184393,1586
2015-07-16,3019441,55484086,11.618074,11.906922,11.618074,11.746451,0.160471,1481
2015-07-17,2195601,40783166,11.842733,12.003204,11.778545,11.939016,0.192565,909
2015-07-20,1353509,25185240,11.939016,12.035298,11.842733,11.906922,-0.032094,937
2015-07-21,2779199,51867499,12.035298,12.13158,11.746451,11.906922,0.0,1005
2015-07-22,5368450,101040225,11.810639,12.388333,11.810639,11.842733,-0.064189,1865
2015-07-23,2253007,41074678,11.874827,11.939016,11.553886,11.618074,-0.224659,1030
2015-07-24,3672303,64928553,11.553886,11.682263,11.136662,11.361321,-0.256753,1370
2015-07-27,4541691,77837864,11.361321,11.361321,10.751533,11.104568,-0.256753,1515
2015-07-28,3080780,51811600,10.976192,11.04038,10.655251,10.719439,-0.385129,1169
2015-07-29,4204190,69313371,10.719439,10.847815,10.462686,10.462686,-0.256753,1484
2015-07-30,3345333,54965776,10.526874,10.751533,10.366403,10.751533,0.288847,1037
2015-07-31,3234524,52933286,10.751533,10.751533,10.366403,10.366403,-0.38513,955
2015-08-03,3522519,55018944,10.334309,10.334309,9.820803,9.820803,-0.5456,1621
2015-08-04,4569119,68702845,9.884991,10.013368,9.339391,9.499862,-0.320941,1894
2015-08-05,2937246,43932787,9.628238,9.756615,9.499862,9.756615,0.256753,1129
2015-08-06,3130565,47719977,9.917086,10.045462,9.628238,9.660333,-0.096282,1574
2015-08-07,1482042,22428091,9.660333,9.788709,9.596144,9.756615,0.096282,735
2015-08-10,2905440,45568585,9.884991,10.205933,9.788709,10.173839,0.417224,1172
2015-08-11,4821268,78469900,10.238027,10.526874,10.205933,10.430592,0.256753,1430
2015-08-12,2235031,35726149,10.398498,10.398498,10.141745,10.334309,-0.096283,658
2015-08-13,1652432,26737904,10.462686,10.526874,10.270121,10.334309,0.0,595
2015-08-14,1633848,26236384,10.398498,10.430592,10.205933,10.238027,-0.096282,507
2015-08-17,858059,13758392,10.270121,10.366403,10.205933,10.302215,0.064188,375
2015-08-18,964887,15492479,10.366403,10.366403,10.238027,10.238027,-0.064188,312
2015-08-19,2275856,35720508,10.270121,10.270121,9.94918,10.173839,-0.064188,1008
2015-08-20,1662853,25943034,10.141745,10.141745,9.852897,9.981274,-0.192565,797
2015-08-21,2220286,33574527,9.852897,9.884991,9.596144,9.660333,-0.320941,858
2015-08-24,4539836,64000689,9.40358,9.435674,8.857979,8.890074,-0.770259,1300
2015-08-25,1766005,24954618,8.729603,9.243109,8.729603,9.243109,0.353035,827
2015-08-26,1194633,17300902,9.243109,9.40358,9.114732,9.339391,0.096282,461
2015-08-27,1902774,28380920,9.435674,9.756615,9.435674,9.660333,0.320942,828
2015-08-28,1876261,28931025,9.724521,10.013368,9.692427,10.013368,0.353035,837
2015-08-31,1425098,22032386,10.10965,10.10965,9.788709,10.077556,0.064188,604
2015-09-01,1693439,26275067,10.045462,10.10965,9.852897,9.884991,-0.192565,943
2015-09-02,1057199,16162942,9.756615,9.917086,9.692427,9.884991,0.0,443
2015-09-03,1076982,16940414,9.94918,10.173839,9.94918,10.141745,0.256754,546
2015-09-04,1043624,16303701,10.141745,10.141745,9.917086,9.94918,-0.192565,384
2015-09-07,615502,9555030,9.917086,10.013368,9.884991,10.013368,0.064188,297
2015-09-08,1143931,17766075,10.10965,10.10965,9.917086,9.917086,-0.096282,394
2015-09-09,2510623,39803383,10.045462,10.302215,10.045462,10.238027,0.320941,792
2015-09-10,1589621,25527456,10.270121,10.398498,10.205933,10.398498,0.160471,600
2015-09-11,3211977,52978964,10.302215,10.719439,10.302215,10.655251,0.256753,1093
2015-09-14,1684540,28034734,10.655251,10.783627,10.623156,10.655251,0.0,506
2015-09-15,850489,14002467,10.623156,10.623156,10.49478,10.591062,-0.064189,343
2015-09-16,695650,11540004,10.591062,10.687345,10.591062,10.655251,0.064189,321
2015-09-17,1825377,30411203,10.687345,10.719439,10.655251,10.655251,0.0,493
2015-09-18,2014334,33755673,10.655251,10.879909,10.558968,10.815721,0.16047,716
2015-09-21,1122581,18572212,10.687345,10.687345,10.558968,10.655251,-0.16047,446
2015-09-22,2283768,38280006,10.655251,10.912004,10.591062,10.912004,0.256753,892
2015-09-23,1352848,22558416,10.783627,10.783627,10.591062,10.655251,-0.256753,477
2015-09-24,8247226,142689781,10.783627,11.329227,10.783627,11.04038,0.385129,2955
2015-09-25,1921050,32748558,11.04038,11.072474,10.847815,10.912004,-0.128376,765
2015-09-30,1594376,27146515,10.912004,11.104568,10.815721,10.912004,0.0,665
2015-10-01,2898212,49253024,10.912004,11.008286,10.879909,10.879909,-0.032095,834
2015-10-02,1619401,27519817,10.912004,10.976192,10.847815,10.847815,-0.032094,607
2015-10-05,2318140,39664543,10.944098,11.04038,10.879909,10.976192,0.128377,656
2015-10-06,2929651,49827612,11.008286,11.04038,10.815721,10.815721,-0.160471,919
2015-10-07,3059244,51623879,10.815721,10.912004,10.783627,10.879909,0.064188,964
2015-10-08,2670951,44873834,10.944098,10.944098,10.623156,10.623156,-0.256753,913
2015-10-12,4877852,78902649,10.462686,10.462686,10.334309,10.366403,-0.256753,1502
2015-10-13,4057335,66917459,10.462686,10.719439,10.430592,10.719439,0.353036,1246
2015-10-14,3559150,59746467,10.751533,10.847815,10.687345,10.783627,0.064188,1268
2015-10-15,3187480,54121110,10.815721,10.976192,10.815721,10.912004,0.128377,1056
2015-10-16,4724912,82073479,11.008286,11.265039,11.008286,11.072474,0.16047,1830
2015-10-19,3692655,64985268,11.136662,11.393415,11.104568,11.393415,0.320941,1403
2015-10-20,3166029,56388812,11.393415,11.553886,11.297133,11.42551,0.032095,1007
2015-10-21,2385686,42164224,11.457604,11.457604,11.232945,11.329227,-0.096283,849
